"Id","IsDeleted","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Remaining__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","Name","OwnerId"
"a1WWD000002k5LI2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723044474425985","a1WWD000002VbAR","005al00000RVcKvAAL"
"a1WWD000002k5tl2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723076830421966","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k54m2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723148166761351","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5Ht2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723242967410331","a1WWD000002Vb0c","005al00000RVcKvAAL"
"a1WWD000002k5UO2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723510109284987","Budgets-07","005al00000RVcKvAAL"
"a1WWD000002k4Pn2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723532587784264","CLA Simple Budget 2 Template","005al00000RVcKvAAL"
"a1WWD000002k57c2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723551468129565","a1WWD000002VhE6","005al00000RVcKvAAL"
"a1WWD000002k5dN2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723691600502888","Porters Neck","005al00000RVcKvAAL"
"a1WWD000002k4zA2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723824467193262","a1WWD000002VbAQ","005al00000RVcKvAAL"
"a1WWD000002k54C2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723906973023111","Budgets-04","005al00000RVcKvAAL"
"a1WWD000002k5iV2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723931050052550","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002WF3G2AW","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42723938924236791","a1WWD000002VhEA","005al00000RVcKvAAL"
"a1WWD000002k6792AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724031725362760","newJob001","005al00000RVcKvAAL"
"a1WWD000002k4vu2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724236143327224","Budget-3","005al00000RVcKvAAL"
"a1WWD000002k5Sh2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724334863151935","a1WWD000002VOzO","005al00000RVcKvAAL"
"a1WWD000002k4wU2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724457334377291","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4S42AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724463825338549","a1WWD000002VbAO","005al00000RVcKvAAL"
"a1WWD000002k4NN2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724516710924413","a1WWD000002VhFk","005al00000RVcKvAAL"
"a1WWD000002k5qP2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724539377778902","A budget 2","005al00000RVcKvAAL"
"a1WWD000002k56a2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724736864949490","a1WWD000002VOzO","005al00000RVcKvAAL"
"a1WWD000002k50H2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724807417926033","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5Ir2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724878530083526","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k6DX2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42724887783773274","Residential Development Template","005al00000RVcKvAAL"
"a1WWD000002k5XH2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725018580953619","LLC BI  Budget 001-3b8992","005al00000RVcKvAAL"
"a1WWD000002k4hy2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725064417070014","LLC BI  Budget 001-686539","005al00000RVcKvAAL"
"a1WWD000002k5sc2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725108403355336","CLA Simple Budget 2 Template","005al00000RVcKvAAL"
"a1WWD000002k4ij2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725167735347917","a1WWD000002Vaz1","005al00000RVcKvAAL"
"a1WWD000002WF2e2AG","false","","a1WWD000002WF2U2AW","","false","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725564153679640","a1WWD000002Vb0c","005al00000RVcKvAAL"
"a1WWD000002k5aS2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725632698748359","LLC BI  Budget 008-7c33d0","005al00000RVcKvAAL"
"a1WWD000002k5zs2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725674069681589","CLA Simple Budget 2 Template","005al00000RVcKvAAL"
"a1WWD000002k4hQ2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725686408065713","Intake budget","005al00000RVcKvAAL"
"a1WWD000002k5rW2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725765485898283","LLC BI  Budget 006-fa9477","005al00000RVcKvAAL"
"a1WWD000002k4hb2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42725797715282630","Security budget","005al00000RVcKvAAL"
"a1WWD000002k5z12AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726083239131914","a1WWD000002VOzS","005al00000RVcKvAAL"
"a1WWD000002k4sd2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726084070364342","Budget for the Construction of a Walgreens","005al00000RVcKvAAL"
"a1WWD000002k5aI2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726096970753150","New Budgets8","005al00000RVcKvAAL"
"a1WWD000002k5AP2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726344925405171","LLC BI  Budget 004-db7112","005al00000RVcKvAAL"
"a1WWD000002k4Ut2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726602196709875","Exc F Source - from CINUIExcVCFetchExNameEB","005al00000RVcKvAAL"
"a1WWD000002k4QT2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726604388002333","Hello","005al00000RVcKvAAL"
"a1WWD000002k5QG2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726660135092363","Budgets-01","005al00000RVcKvAAL"
"a1WWD000002k4g92AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726771482029413","9969JPD894656593","005al00000RVcKvAAL"
"a1WWD000002k5QL2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726863845644183","Budgets-06","005al00000RVcKvAAL"
"a1WWD000002k55V2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42726913924242219","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5U22AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727027361862361","RS budget 79","005al00000RVcKvAAL"
"a1WWD000002k5N22AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727092079616281","Budget for the Construction of a Walgreens","005al00000RVcKvAAL"
"a1WWD000002k4qi2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727217678964410","a1WWD000002VhE8","005al00000RVcKvAAL"
"a1WWD000002k4RG2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727340368903924","LLC BI  Budget 005-854d6d","005al00000RVcKvAAL"
"a1WWD000002k4td2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727418074110902","RS budget 12","005al00000RVcKvAAL"
"a1WWD000002k61V2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727448216827256","Porters Neck","005al00000RVcKvAAL"
"a1WWD000002k5ZY2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727813837864944","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k54b2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42727887937475011","CLA Simple Budget 2 Template","005al00000RVcKvAAL"
"a1WWD000002k5aN2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728192914099395","LLC BI  Budget 003-95ae78","005al00000RVcKvAAL"
"a1WWD000002k53N2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728266226589798","Budgets-03","005al00000RVcKvAAL"
"a1WWD000002k4RK2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728278889766601","LLC BI  Budget 009-9c3f69","005al00000RVcKvAAL"
"a1WWD000002k5JA2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728372470888641","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4QR2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728417098484996","Contract budget","005al00000RVcKvAAL"
"a1WWD000002k4LS2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728484418389778","LLC BI  Budget 010-6b5a1e","005al00000RVcKvAAL"
"a1WWD000002k5T32AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728512585749329","a1WWD000002Vaz2","005al00000RVcKvAAL"
"a1WWD000002k4La2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728785437905164","a1WWD000002Vayy","005al00000RVcKvAAL"
"a1WWD000002k5V62AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729037762291365","Budgets-01","005al00000RVcKvAAL"
"a1WWD000002k57E2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729081780239371","a1WWD000002VbAQ","005al00000RVcKvAAL"
"a1WWD000002k4Xb2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729110930294182","RS budget 87","005al00000RVcKvAAL"
"a1WWD000002WF272AG","false","","a1WWD000002WF1n2AG","","true","true","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729224529975750","a1WWD000002VOhg","005al00000RVcKvAAL"
"a1WWD000002k4SP2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729552459675403","a1WWD000002VhE1","005al00000RVcKvAAL"
"a1WWD000002k51l2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729667327000406","a1WWD000002VOzP","005al00000RVcKvAAL"
"a1WWD000002k4yo2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729673401482618","a1WWD000002Vayy","005al00000RVcKvAAL"
"a1WWD000002k4gp2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729676992778698","Maple Construction Loan Budget","005al00000RVcKvAAL"
"a1WWD000002k5AC2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729749610893546","LLC BI  Budget 001-686539","005al00000RVcKvAAL"
"a1WWD000002k5tV2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729777287220132","Porters Neck","005al00000RVcKvAAL"
"a1WWD000002k5642AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4272977996636296","CLA Simple Budget 1 Template5","005al00000RVcKvAAL"
"a1WWD000002k4tl2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729790562908661","TravelBudget","005al00000RVcKvAAL"
"a1WWD000002k4TU2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729817916169305","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5c22AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729858682090189","nov24","005al00000RVcKvAAL"
"a1WWD000002k4T92AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729918809392082","Budgets-07","005al00000RVcKvAAL"
"a1WWD000002k6F12AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730059060661409","Retail Space Renovation Budget","005al00000RVcKvAAL"
"a1WWD000002k4tF2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730590215127715","AA budget 3","005al00000RVcKvAAL"
"a1WWD000002k4hR2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730683598966473","NcinoRecord-01","005al00000RVcKvAAL"
"a1WWD000002k5zf2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730749100248674","a1WWD000002VbAU","005al00000RVcKvAAL"
"a1WWD000002k4Lx2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730790477262967","Exc F Source - from VC IT2","005al00000RVcKvAAL"
"a1WWD000002k4NC2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730792444417664","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4tu2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730820769846695","CLA Simple Budget 1 Template1","005al00000RVcKvAAL"
"a1WWD000002k5dD2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730876423662992","Budgets-04","005al00000RVcKvAAL"
"a1WWD000002k5Ax2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4273103589740788","a1WWD000002Vaz1","005al00000RVcKvAAL"
"a1WWD000002k4xY2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42731446238518625","Intake budget","005al00000RVcKvAAL"
"a1WWD000002k4Nv2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42731863615764879","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4Xt2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42732009622825923","Budgets-01","005al00000RVcKvAAL"
"a1WWD000002k4dm2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42732014639642634","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4nR2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42732133728182302","a1WWD000002VhE5","005al00000RVcKvAAL"
"a1WWD000002k4Sa2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42732480315719268","a1WWD000002VhFe","005al00000RVcKvAAL"
"a1WWD000002k5Xg2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42732702507263429","a1WWD000002VP0z","005al00000RVcKvAAL"
"a1WWD000002k6GY2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42732973956850270","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4xA2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42733149604756591","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k6Hc2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42733156577211242","TrainingBudget","005al00000RVcKvAAL"
"a1WWD000002k5Ux2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42733516423724422","commit 1","005al00000RVcKvAAL"
"a1WWD000002k5Q42AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42733668411465721","Budget-2","005al00000RVcKvAAL"
"a1WWD000002V38o2AC","false","","","","true","true","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42733685110282543","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5Sq2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42733998461518718","a1WWD000002VP0z","005al00000RVcKvAAL"
"a1WWD000002k5rH2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734027578431836","LLC BI  Budget 001-686539","005al00000RVcKvAAL"
"a1WWD000002k6Bq2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734040643339647","a1WWD000002Vaz4","005al00000RVcKvAAL"
"a1WWD000002k4lC2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734315221547655","AA budget 4","005al00000RVcKvAAL"
"a1WWD000002k4zz2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734506444376742","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4am2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734522359494110","a1WWD000002Vb0a","005al00000RVcKvAAL"
"a1WWD000002k4XO2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734624718407918","a1WWD000002VhEA","005al00000RVcKvAAL"
"a1WWD000002k4s32AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734633940493256","Budgets-01","005al00000RVcKvAAL"
"a1WWD000002k5jt2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734814220239786","a1WWD000002Vayw","005al00000RVcKvAAL"
"a1WWD000002k5Ri2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734824281058234","Hello","005al00000RVcKvAAL"
"a1WWD000002k5pI2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42734994376273984","Budgets-03","005al00000RVcKvAAL"
"a1WWD000002k5eR2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735186893637953","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4dw2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735249761338797","a1WWD000002Vaz4","005al00000RVcKvAAL"
"a1WWD000002k5ZO2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735260347147407","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5PP2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735474378363115","a1WWD000002VbDS","005al00000RVcKvAAL"
"a1WWD000002k6Df2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735867063773501","Maple Ridge Subdivision Budget","005al00000RVcKvAAL"
"a1WWD000002k5Ap2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735910403316344","CLA Complex Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002k4MJ2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735910783206369","a1WWD000002VOzU","005al00000RVcKvAAL"
"a1WWD000002k6Fs2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42735929359905998","Riverside Senior Living Budget","005al00000RVcKvAAL"
"a1WWD000002k6HW2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42736000450896696","RS budget `1","005al00000RVcKvAAL"
"a1WWD000002k6HY2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42736248535690482","Sales budget","005al00000RVcKvAAL"
"a1WWD000002k4ym2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42736628090263316","a1WWD000002Vayw","005al00000RVcKvAAL"
"a1WWD000002k6GO2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42736668013638492","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4c52AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42736750489163352","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k6BC2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42737060143972913","LLC BI  Budget 001-3b8992","005al00000RVcKvAAL"
"a1WWD000002k6G52AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42737553153841706","Renovation Budget Template","005al00000RVcKvAAL"
"a1WWD000002k4qj2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42737646165913585","a1WWD000002VhE9","005al00000RVcKvAAL"
"a1WWD000002k4iZ2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42737818568627741","CLA Simple Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002k4qE2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738143950216020","a1WWD000002VbAM","005al00000RVcKvAAL"
"a1WWD000002k4iQ2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738172120946380","a1WWD000002VOzQ","005al00000RVcKvAAL"
"a1WWD000002k6FN2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738201858037660","Residential Renovation Budget Template","005al00000RVcKvAAL"
"a1WWD000002k4R72AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738259252618250","LLC BI  Budget 006-cece0a","005al00000RVcKvAAL"
"a1WWD000002k5KI2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738330561650602","LLC BI  Budget 006-cece0a","005al00000RVcKvAAL"
"a1WWD000002k5mH2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738333869986159","CLA Simple Budget 1 Template1","005al00000RVcKvAAL"
"a1WWD000002k5vA2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738402505751140","CLA Simple Budget 2 Template2","005al00000RVcKvAAL"
"a1WWD000002k4PG2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738463438267058","CLA Simple Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002k4Mb2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738490874344469","Construction of Warehouse","005al00000RVcKvAAL"
