"Id","IsDeleted","Name","LastViewedDate","LastReferencedDate","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c"
"a0qWD00000JuRyEYAV","false","Covenant Narrative","","","a0sWD00000d2qp2YAA","false","false","false","false","","false","false","false","false","false","61.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb3tYQD","a02bn0000032nqPAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyFYAV","false","Participation Narrative","","","a0sWD00000d2qp2YAA","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb3uYQD","a02bn0000032nqQAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyGYAV","false","Loan Team","","","a0sWD00000d2qp2YAA","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005j46tYAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqRAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyHYAV","false","Review Details","","","a0sWD00000d2qp1YAA","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","","","a16WD000005j46xYAA","MappedSObjectScreenResource","","","a02bn0000032nqSAAQ","LLC_BI__Review__c",""
"a0qWD00000JuRyIYAV","false","Loan Summary","","","a0sWD00000d2qp1YAA","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005j46yYAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqTAAQ","LLC_BI__Review__c",""
"a0qWD00000JuRyJYAV","false","Related Relationships","","","a0sWD00000d2qp1YAA","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005j46zYAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqUAAQ","LLC_BI__Review__c",""
"a0qWD00000JuRyKYAV","false","Approval History","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYKb3vYQD","a02bn0000032nqVAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyLYAV","false","Related Exposure","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","a16WD000005j47HYAQ","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqWAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyMYAV","false","Approval History Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","41.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYKb3yYQD","a02bn0000032nqXAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyNYAV","false","Loan Summary Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYKb3zYQD","a02bn0000032nqYAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyOYAV","false","Authorized Signer","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","a16WD000005j471YAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqZAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuRyPYAV","false","Borrower Structure","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005j46vYAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqaAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyQYAV","false","Loan Summary","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","20.0","slide","true","true","false","false","","false","","","","","a16WD000005j470YAA","MappedSObjectScreenResource","","","a02bn0000032nqbAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyRYAV","false","Participations","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","false","","","","","a16WD000005j473YAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqcAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRySYAV","false","Borrower Structure Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","32.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYKb40YQD","a02bn0000032nqdAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyTYAV","false","Collateral Summary","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005j472YAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqeAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyUYAV","false","Collateral Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb41YQD","a02bn0000032nqfAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyVYAV","false","Policy Exception Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb42YQD","a02bn0000032nqgAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyWYAV","false","Covenants Summary","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005j46wYAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqhAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyXYAV","false","Third Party Reports","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005j474YAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqiAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyYYAV","false","Lender Recommendation","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","160.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb43YQD","a02bn0000032nqjAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyZYAV","false","Fee Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","111.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb44YQD","a02bn0000032nqkAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyaYAF","false","Covenant Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","81.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb45YQD","a02bn0000032nqlAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRybYAF","false","Participation Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","121.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb46YQD","a02bn0000032nqmAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRycYAF","false","Loan Team","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005j475YAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqnAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRydYAF","false","Financial Analysis","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","150.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb47YQD","a02bn0000032nqoAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyeYAF","false","Background Analysis","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb48YQD","a02bn0000032nqpAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyfYAF","false","Loan Team Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","91.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYKb49YQD","a02bn0000032nqqAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRygYAF","false","Product Package Narrative","","","a0sWD00000d2qp0YAA","false","false","false","false","","false","false","false","false","false","21.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb4AYQT","a02bn0000032nqrAAA","LLC_BI__Product_Package__c",""
"a0qWD00000JuRyhYAF","false","Fees","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","false","","","","","a16WD000005j476YAA","MappedSObjectHierarchyScreenResource","","","a02bn0000032nqsAAA","LLC_BI__Loan__c",""
"a0qWD00000JuRyiYAF","false","Third Party Report Narrative","","","a0sWD00000d2qozYAA","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYKb4BYQT","a02bn0000032nqtAAA","LLC_BI__Loan__c",""
"a0qWD00000JuTwvYAF","false","Collateral Valuation","","","a0sWD00000d2qomYAA","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","2.0","","","","MappedSObjectScreenResource","","","a09b8b75-8cf7-b7ad","LLC_BI__Collateral__c",""
"a0qWD00000JuUMKYA3","false","Bulk Pledge Details","","","a0sWD00000d2rRhYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","ConfiguredSObjectScreenResource","","","a0Yam00000AOva4EAD","LLC_BI__Loan_Collateral2__c",""
"a0qWD00000JuUMLYA3","false","Collateral Valuation","","","a0sWD00000d2rRhYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOva5EAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMMYA3","false","Collateral Search Results","","","a0sWD00000d2rRhYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOva6EAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMNYA3","false","Bulk Pledge Details","","","a0sWD00000d2rRgYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","ConfiguredSObjectScreenResource","","","a0Yam00000AOva7EAD","LLC_BI__Loan_Collateral2__c",""
"a0qWD00000JuUMOYA3","false","Collateral Valuation","","","a0sWD00000d2rRsYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOva8EAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMPYA3","false","Collateral Valuation","","","a0sWD00000d2rRgYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOva9EAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMQYA3","false","Collateral Search Results","","","a0sWD00000d2rRgYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaAEAT","LLC_BI__Collateral__c",""
"a0qWD00000JuUMRYA3","false","Collateral Search Results","","","a0sWD00000d2rRsYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaBEAT","LLC_BI__Collateral__c",""
"a0qWD00000JuUMSYA3","false","Collateral Search Results","","","a0sWD00000d2rReYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaCEAT","LLC_BI__Collateral__c",""
"a0qWD00000JuUMTYA3","false","Collateral Search Results","","","a0sWD00000d2rRfYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaVEAT","LLC_BI__Collateral__c",""
"a0qWD00000JuUMUYA3","false","Collateral Valuation","","","a0sWD00000d2rRfYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaWEAT","LLC_BI__Collateral__c",""
"a0qWD00000JuUMVYA3","false","Collateral Valuation","","","a0sWD00000d2rRlYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaZEAT","LLC_BI__Collateral__c",""
"a0qWD00000JuUMWYA3","false","Collateral Search Results","","","a0sWD00000d2rRkYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaaEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMXYA3","false","Collateral Valuation","","","a0sWD00000d2rRkYAI","false","false","false","false","","false","true","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvabEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMYYA3","false","Collateral Search Results","","","a0sWD00000d2rRlYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvacEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMZYA3","false","Collateral Search Results","","","a0sWD00000d2rRmYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvadEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMaYAN","false","Collateral Valuation","","","a0sWD00000d2rRmYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaeEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMbYAN","false","Collateral Search Results","","","a0sWD00000d2rRnYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvafEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMcYAN","false","Collateral Valuation","","","a0sWD00000d2rRnYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvagEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMdYAN","false","Collateral Valuation","","","a0sWD00000d2rRoYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvahEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMeYAN","false","Collateral Valuation","","","a0sWD00000d2rRrYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaiEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMfYAN","false","Collateral Search Results","","","a0sWD00000d2rRoYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvajEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMgYAN","false","Collateral Search Results","","","a0sWD00000d2rRpYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvakEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMhYAN","false","Collateral Valuation","","","a0sWD00000d2rRpYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvalEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMiYAN","false","Collateral Search Results","","","a0sWD00000d2rRqYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvaqEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMjYAN","false","Collateral Valuation","","","a0sWD00000d2rRqYAI","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvarEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuUMkYAN","false","Collateral Search Results","","","a0sWD00000d2rRrYAI","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a0Yam00000AOvasEAD","LLC_BI__Collateral__c",""
"a0qWD00000JuTwwYAF","false","Loan Renewals","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","a16WD000005j4V0YAI","LoanRenewalFScreenResource","","","a1D3g000000g1TuEAI","LLC_BI__Loan__c",""
"a0qWD00000JuTwxYAF","false","Fees","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","27.0","slide","true","false","false","false","","false","","","","","a16WD000005j4UzYAI","MappedSObjectHierarchyScreenResource","","","a1D3g000000g1TvEAI","LLC_BI__Loan__c",""
"a0qWD00000JuTwyYAF","false","Borrower Structure","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005j4UwYAI","InvolvementsFScreenResource","","","a1D3g000000g1TwEAI","LLC_BI__Loan__c",""
"a0qWD00000JuTwzYAF","false","Authorized Signers","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005j4UxYAI","SignersFScreenResource","","","a1D3g000000g1TxEAI","LLC_BI__Loan__c",""
"a0qWD00000JuT6yYAF","false","Borrower Structure Narrative","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","45.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7SYQX","a1D3g000000g1TyEAI","LLC_BI__Loan__c",""
"a0qWD00000JuTx0YAF","false","Related Exposure","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","46.0","slide","true","false","false","false","","false","","","","","a16WD000005j4UyYAI","RelatedLoanListFScreenResource","","","a1D3g000000g1TzEAI","LLC_BI__Loan__c",""
"a0qWD00000JuTx1YAF","false","Related Deposits","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","47.0","slide","true","false","false","false","","false","","","","","a16WD000005j4V3YAI","DepositFScreenResource","","","a1D3g000000g1U0EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT6zYAF","false","Related Exposure Narrative","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","48.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7TYQX","a1D3g000000g1U1EAI","LLC_BI__Loan__c",""
"a0qWD00000JuTx2YAF","false","Collateral Summary","","","a0sWD00000d2qsZYAQ","false","false","false","false","","false","false","false","false","false","56.0","slide","true","false","false","false","","false","","","","","a16WD000005j4V1YAI","MappedSObjectHierarchyScreenResource","","","a1D3g000000g1U2EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT70YAF","false","Loan Collateral Narrative","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","58.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7UYQX","a1D3g000000g1U3EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT71YAF","false","Background Analysis","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7XYQX","a1D3g000000g1U4EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT72YAF","false","Financial Analysis","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","70.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7YYQX","a1D3g000000g1U5EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT73YAF","false","Policy/Underwriting Exceptions","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","90.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7ZYQX","a1D3g000000g1U6EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT74YAF","false","Lender Recommendation","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","100.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7aYQH","a1D3g000000g1U7EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT75YAF","false","Loan Covenants Narrative","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","115.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7VYQX","a1D3g000000g1U8EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT76YAF","false","Approval History","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","120.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7bYQH","a1D3g000000g1U9EAI","LLC_BI__Loan__c",""
"a0qWD00000JuT77YAF","false","Spreads Appendix","","","a0sWD00000d2qsaYAA","false","false","false","false","","false","false","false","false","false","200.0","slide","true","false","false","false","","false","","","","","a16WD000005j49CYAQ","MappedSObjectHierarchyScreenResource","","a17WD0000GYLH7dYQH","a1D3g000000g1UAEAY","LLC_BI__Loan__c",""
"a0qWD00000JuTx3YAF","false","Borrower Structure","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005j4UwYAI","InvolvementsFScreenResource","","","a1D3g000000g1UBEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT78YAF","false","Borrower Structure Narrative","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","45.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7SYQX","a1D3g000000g1UCEAY","LLC_BI__Loan__c",""
"a0qWD00000JuTx4YAF","false","Authorized Signers","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","true","false","","false","","","","","a16WD000005j4UxYAI","SignersFScreenResource","","","a1D3g000000g1UDEAY","LLC_BI__Loan__c",""
"a0qWD00000JuTx5YAF","false","Related Exposure","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","46.0","slide","true","false","false","false","","false","","","","","a16WD000005j4UyYAI","RelatedLoanListFScreenResource","","","a1D3g000000g1UEEAY","LLC_BI__Loan__c",""
"a0qWD00000JuTx6YAF","false","Related Deposits","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","47.0","slide","true","false","false","false","","false","","","","","a16WD000005j4V3YAI","DepositFScreenResource","","","a1D3g000000g1UFEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT79YAF","false","Related Exposure Narrative","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","48.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7TYQX","a1D3g000000g1UGEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7AYAV","false","Loan Collateral Narrative","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","58.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7UYQX","a1D3g000000g1UHEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7BYAV","false","Loan Covenants Narrative","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","115.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7VYQX","a1D3g000000g1UIEAY","LLC_BI__Loan__c",""
"a0qWD00000JuTx7YAF","false","Fees","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","27.0","slide","true","false","false","false","","false","","","","","a16WD000005j4UzYAI","MappedSObjectHierarchyScreenResource","","","a1D3g000000g1UJEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7CYAV","false","Loan Pricing Narrative","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","25.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7WYQX","a1D3g000000g1UKEAY","LLC_BI__Loan__c",""
"a0qWD00000JuTx8YAF","false","Loan Renewals","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","true","false","","false","","","","","a16WD000005j4V0YAI","LoanRenewalFScreenResource","","","a1D3g000000g1ULEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7DYAV","false","Background Analysis","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7XYQX","a1D3g000000g1UMEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7EYAV","false","Financial Analysis","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","70.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7YYQX","a1D3g000000g1UNEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7FYAV","false","Policy/Underwriting Exceptions","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","90.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7ZYQX","a1D3g000000g1UOEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7GYAV","false","Lender Recommendation","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","100.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7aYQH","a1D3g000000g1UPEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7HYAV","false","Approval History","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","120.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7bYQH","a1D3g000000g1UQEAY","LLC_BI__Loan__c",""
"a0qWD00000JuTx9YAF","false","Collateral Summary","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","56.0","slide","true","false","false","false","","false","","","","","a16WD000005j4V1YAI","MappedSObjectHierarchyScreenResource","","","a1D3g000000g1UREAY","LLC_BI__Loan__c",""
"a0qWD00000JuTxAYAV","false","Ownership","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","false","false","false","false","57.0","slide","true","false","false","false","","false","","","","","a16WD000005j4V2YAI","MappedSObjectHierarchyScreenResource","","","a1D3g000000g1USEAY","LLC_BI__Loan__c",""
"a0qWD00000JuT7IYAV","false","Debt Schedule","","","a0sWD00000d2quFYAQ","false","false","false","false","","false","true","false","false","false","2000.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLH7cYQH","a1D3g000000g1UTEAY","LLC_BI__Loan__c",""
