"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Twelve__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c"
"a17WE00006w0U24YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNeuEAG","false","true","true"
"a17WE00006w0U25YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgn","false","true","true"
"a17WE00006w0U26YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgoEAG","false","true","true"
"a17WE00006w0U27YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgpEAG","false","true","true"
"a17WE00006w0U28YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgqEAG","false","true","true"
"a17WE00006w0U29YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgrEAG","false","true","true"
"a17WE00006w0U2AYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgsEAG","false","true","true"
"a17WE00006w0U2BYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgtEAG","false","true","true"
"a17WE00006w0U2CYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNguEAG","false","true","true"
"a17WE00006w0U2DYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgvEAG","false","true","true"
"a17WE00006w0U2EYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgwEAG","false","true","true"
"a17WE00006w0U2FYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgxEAG","false","true","true"
"a17WE00006w0U2GYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgyEAG","false","true","true"
"a17WE00006w0U2HYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNgzEAG","false","true","true"
"a17WE00006w0U2IYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5i000001NNh0EAG","false","true","true"
"a17WE00006w0U2JYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J5w000003hMUI","false","true","true"
"a17WE00006w0U2KYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD4yEAH","false","true","true"
"a17WE00006w0U2LYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD4zEAH","false","true","true"
"a17WE00006w0U2MYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD50EAH","false","true","true"
"a17WE00006w0U2NYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD51EAH","false","true","true"
"a17WE00006w0U2OYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD52EAH","false","true","true"
"a17WE00006w0U2PYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD53EAH","false","true","true"
"a17WE00006w0U2QYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD5FEAX","false","true","true"
"a17WE00006w0U2RYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD5GEAX","false","true","true"
"a17WE00006w0U2SYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD5HEAX","false","true","true"
"a17WE00006w0U2TYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD5IEAX","false","true","true"
"a17WE00006w0U2UYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7B","false","true","true"
"a17WE00006w0U2VYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7CEAX","false","true","true"
"a17WE00006w0U2WYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7DEAX","false","true","true"
"a17WE00006w0U2XYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7EEAX","false","true","true"
"a17WE00006w0U2YYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7FEAX","false","true","true"
"a17WE00006w0U2ZYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7GEAX","false","true","true"
"a17WE00006w0U2aYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7HEAX","false","true","true"
"a17WE00006w0U2bYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7IEAX","false","true","true"
"a17WE00006w0U2cYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7JEAX","false","true","true"
"a17WE00006w0U2dYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7KEAX","false","true","true"
"a17WE00006w0U2eYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7LEAX","false","true","true"
"a17WE00006w0U2fYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7MEAX","false","true","true"
"a17WE00006w0U2gYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7NEAX","false","true","true"
"a17WE00006w0U2hYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2J8c00000JSD7OEAX","false","true","true"
"a17WE00006w0U2iYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXQMAY","false","true","true"
"a17WE00006w0U2jYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXRMAY","false","true","true"
"a17WE00006w0U2kYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXSMAY","false","true","true"
"a17WE00006w0U2lYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXTMAY","false","true","true"
"a17WE00006w0U2mYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXUMAY","false","true","true"
"a17WE00006w0U2nYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXVMAY","false","true","true"
"a17WE00006w0U2oYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXhMAI","false","true","true"
"a17WE00006w0U2pYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXiMAI","false","true","true"
