"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body_Type__c","nFORCE__Body__c","nFORCE__Description__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parameters__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Taxonomy_Id__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c"
"a0mWD000003qvgNYAQ","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-Sweep00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HIYA0","","","","","4202155288318727730"
"a0mWD000003qvgOYAQ","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-Sweep00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HKYA0","","","","","4202155288318727732"
"a0mWD000003qvgPYAQ","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-WholesaleLockbox00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HLYA0","","","","","4202155288318727734"
"a0mWD000003qvgQYAQ","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-WholesaleLockbox00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HMYA0","","","","","4202155288318727736"
"a0mWD000003qvgRYAQ","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBAccountAnalysis00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HNYA0","","","","","4202155288318727738"
"a0mWD000003qvgSYAQ","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ATMCard00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HJYA0","","","","","420215528831872774"
"a0mWD000003qvgTYAQ","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBAccountAnalysis00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HOYA0","","","","","4202155288318727740"
"a0mWD000003qvgUYAQ","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBLoanModule00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HPYA0","","","","","4202155288318727742"
"a0mWD000003qvgVYAQ","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBLoanModule00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HQYA0","","","","","4202155288318727744"
"a0mWD000003qvgWYAQ","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBBundle00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HRYA0","","","","","4202155288318727746"
"a0mWD000003qvgXYAQ","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBBundle00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HSYA0","","","","","4202155288318727748"
"a0mWD000003qvgYYAQ","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ForcedWireTransferWd00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HTYA0","","","","","4202155288318727750"
"a0mWD000003qvgZYAQ","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ForcedWireTransferWd00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HVYA0","","","","","4202155288318727752"
"a0mWD000003qvgaYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OnlineBanking00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HWYA0","","","","","4202155288318727754"
"a0mWD000003qvgbYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OnlineBanking00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HXYA0","","","","","4202155288318727756"
"a0mWD000003qvgcYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-CoinandCurrency00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HYYA0","","","","","4202155288318727758"
"a0mWD000003qvgdYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-DebitCard01(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HUYA0","","","","","420215528831872776"
"a0mWD000003qvgeYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-CoinandCurrency00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HZYA0","","","","","4202155288318727760"
"a0mWD000003qvgfYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-StopPaymentManual00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HaYAK","","","","","4202155288318727762"
"a0mWD000003qvggYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-StopPaymentManual00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HbYAK","","","","","4202155288318727764"
"a0mWD000003qvghYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBSecurityServices00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HcYAK","","","","","4202155288318727766"
"a0mWD000003qvgiYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBSecurityServices00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HdYAK","","","","","4202155288318727768"
"a0mWD000003qvgjYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ReturnDepositedItem01(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HeYAK","","","","","4202155288318727770"
"a0mWD000003qvgkYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ReturnDepositedItem01(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HgYAK","","","","","4202155288318727772"
"a0mWD000003qvglYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-DebitCard00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HhYAK","","","","","4202155288318727774"
"a0mWD000003qvgmYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-DebitCard00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HiYAK","","","","","4202155288318727776"
"a0mWD000003qvgnYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ARPDepositRecon00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HjYAK","","","","","4202155288318727778"
"a0mWD000003qvgoYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-DebitCard01(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HfYAK","","","","","420215528831872778"
"a0mWD000003qvgpYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ARPDepositRecon00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HkYAK","","","","","4202155288318727780"
"a0mWD000003qvgqYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-AccountReconciliationServices00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HlYAK","","","","","4202155288318727782"
"a0mWD000003qvgrYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-AccountReconciliationServices00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HmYAK","","","","","4202155288318727784"
"a0mWD000003qvgsYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ServACH00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HnYAK","","","","","4202155288318727786"
"a0mWD000003qvgtYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ServACH00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HoYAK","","","","","4202155288318727788"
"a0mWD000003qvguYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-AccountReceivablesConversion00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HpYAK","","","","","4202155288318727790"
"a0mWD000003qvgvYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-AccountReceivablesConversion00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HrYAK","","","","","4202155288318727792"
"a0mWD000003qvgwYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-PreEncodedRejects00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HsYAK","","","","","4202155288318727794"
"a0mWD000003qvgxYAA","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-PreEncodedRejects00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HtYAK","","","","","4202155288318727796"
"a0mWD000003qvgyYAA","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-Overdraft00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000cQ1HuYAK","","","","","4202155288318727798"
"a0mWD000003qwB5YAI","005al00000RVcKvAAL","false","Approval History","pp-sn-approval-history-m","","llc_bi__productpackageapprovals","","","","false","nforce__navigation","","","","","nforce__sub_navigation","pp-sn-approval-history-m","","nforce__topbar","42021850251363100"
"a0mWD000003qwB6YAI","005al00000RVcKvAAL","false","Entity Compliance","hmda-entity-compliance-2018","","llc_bi__hmda_entity_compliance","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000cQ1XDYA0","nforce__sub_navigation","hmda-entity-compliance-2018","","nforce__topbar","42022663692544500"
"a0mWD000003qwB7YAI","005al00000RVcKvAAL","false","Choose a Product Line","selection","","llc_bi__product_line_selection_app","","","","false","nforce__blank","","","","","nforce__sub_navigation","selection","","nforce__nctopbar","42026424853476900"
"a0mWD000003qw1cYAA","005al00000RVcKvAAL","false","Conditions","conditions-lob-partner","","nforce__korelatedlist","","","","false","nforce__navigation","","","","a0sWD00000cQ1QoYAK","nforce__sub_navigation","","","nforce__topbar","42029439154199398"
"a0mWD000003qvyKYAQ","005al00000RVcKvAAL","false","Monty","test","","aaaa","","","","false","","","","","a0sWD00000cQ1YiYAK","","","","","42029472797751826"
"a0mWD000003qwB8YAI","005al00000RVcKvAAL","false","Special Programs","sba-form-19206-m","Lightning Web Component","nforce__ncdatagrid","","","n-icon-misc5","false","nforce__navigation","","","","a0sWD00000cQ1NJYA0","nforce__sub_navigation","sba-form-19206-m","","nforce__topbar","42030616282930900"
"a0mWD000003qwB9YAI","005al00000RVcKvAAL","false","Use of Proceeds","sba-use-of-proceeds","Lightning Web Component","nforce__korelatedlistchild","","","n-icon-entity","false","nforce__navigation","","","","a0sWD00000cQ1NSYA0","nforce__sub_navigation","sba-use-of-proceeds","","nforce__topbar","42030737491153300"
"a0mWD000003qvgzYAA","005al00000RVcKvAAL","false","Contacts","sba-form-19208","","nsba__sba_form_contact","","","n-icon-misc5","false","nforce__navigation","","","","","nforce__sub_navigation","","","nforce__topbar","42030798544851524"
"a0mWD000003qwBAYAY","005al00000RVcKvAAL","false","Copy Loan","action-copy-loan-m","","llc_bi__loanproducts","","","n-icon-copy_loan","false","nforce__navigation","","","","","nforce__sub_navigation","action-copy-loan-m","","nforce__topbar","42031728128576100"
"a0mWD000003qvh0YAA","005al00000RVcKvAAL","false","Overview","relationship-overview-individual","","llc_bi__accountindividualcontact","","","n-icon-my_tasks","false","nforce__inline_navigation","","","","","nforce__sub_navigation","relationship-overview-individual","","nforce__topbar","42032418443087800"
"a0mWD000003qvh1YAA","005al00000RVcKvAAL","false","Approvals","loan-approvals-dummy","","","","","","false","nforce__navigation","","","","","nforce__sub_navigation","","","nforce__topbar","42034745458048530"
"a0mWD000003qvh2YAA","005al00000RVcKvAAL","false","Verification","oa-id-ver","","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","","","","a0sWD00000cQ1LgYAK","","","","NPORTAL__LoanTopbar","42035964936069193"
"a0mWD000003qvyLYAQ","005al00000RVcKvAAL","false","Pending","dep-pending-co-owners","Visualforce Page","cm_PortalPendingCoOwners","","","","false","NPORTAL__ApplicationNavigation","","","","","","dep-pending-co-owners","","NPORTAL__LoanTopbar","42036446049576016"
"a0mWD000003qwBBYAY","005al00000RVcKvAAL","false","Finish","ind-finish","","llc_bi__customer_creation_finish_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","ind-finish","","nforce__nctopbar","42036654046469600"
"a0mWD000003qwBCYAY","005al00000RVcKvAAL","false","Smart Checklist Configuration","checklist-admin","","","","","","false","nforce__navigation","","","","","nforce__sub_navigation","checklist-admin","","nforce__nctopbar","42037437634231100"
"a0mWD000003qvh3YAA","005al00000RVcKvAAL","false","Collateral","collateral-2-management","","LLC_BI__Collateral_2_Management","","","n-icon-collateral","false","nforce__navigation","","","","a0sWD00000cQ1NWYA0","nforce__sub_navigation","","","nforce__topbar","42040417807404941"
"a0mWD000003qvh4YAA","005al00000RVcKvAAL","false","Application Details","llc-bi--application-details","","nforce__kodatagrid","","","","false","nFORCE__Navigation","","","","a0sWD00000cQ1NbYAK","nFORCE__Sub_Navigation","","","nFORCE__Topbar","42040907769125653"
"a0mWD000003qvyMYAQ","005al00000RVcKvAAL","false","Interest Information","dep-interest-info","Visualforce Page","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","","","","a0sWD00000cQ1P8YAK","","dep-interest-info","","NPORTAL__LoanTopbar","42043800280392194"
"a0mWD000003qvh5YAA","005al00000RVcKvAAL","false","Next Steps","sbl-secured-next-steps","","NPORTAL__NextSteps","","","","false","NPORTAL__ApplicationNavigation","110.0","","","","","sbl-secured-next-steps","","NPORTAL__LoanTopbar","42044465343190300"
"a0mWD000003qwBDYAY","005al00000RVcKvAAL","false","Spreads","tool-statement-launcher","","ncred__statementlauncherui","","","n-icon-underwriting","false","nforce__navigation","","","","","nforce__sub_navigation","tool-statement-launcher","","nforce__topbar","42045205051522300"
"a0mWD000003qwBEYAY","005al00000RVcKvAAL","false","Relationship Type","bus-relationship-type","","llc_bi__relationship_type_selection_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","bus-relationship-type","","nforce__nctopbar","42045590757232900"
"a0mWD000003qvyNYAQ","005al00000RVcKvAAL","false","a2E78000000qdWY","","","","","","","false","","","","","","","","","","42045929065522226"
"a0mWD000003qwBFYAY","005al00000RVcKvAAL","false","Document Preparation","doc-prep-closing","","nfuse__docpreplandingpage","","","n-icon-document","false","nforce__navigation","","","","","nforce__sub_navigation","doc-prep-closing","","nforce__topbar","42047016914477800"
"a0mWD000003qwBGYAY","005al00000RVcKvAAL","false","Quick Links","admin-quick-links","","llc_bi__systemadminquicklinks","","","","false","nforce__navigation","","","","","nforce__sub_navigation","admin-quick-links","","nforce__topbar","42047793772823200"
"a0mWD000003qwBHYAY","005al00000RVcKvAAL","false","Know Your Customer","ind-kyc","","llc_bi__questionnaire_relationship_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","ind-kyc","","nforce__nctopbar","42049307912831400"
"a0mWD000003qvh6YAA","005al00000RVcKvAAL","false","Document Preparation","docprep-business-deposit","","c__GenerateDocumentsBusDeposit","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","","","nforce__topbar","42049499778800670"
"a0mWD000003qvh7YAA","005al00000RVcKvAAL","false","Document Preparation","docprep-personal-deposit","","c__GenerateDocumentsPersDeposit","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","","","nforce__topbar","42051160959016004"
"a0mWD000003qwBIYAY","005al00000RVcKvAAL","false","Connected Relationships","ind-add-connected-relationships","","llc_bi__relationship_type_connection_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","ind-add-connected-relationships","","nforce__nctopbar","42052289343318500"
"a0mWD000003qwBJYAY","005al00000RVcKvAAL","false","Payment Structure","payment-structure","","llc_bi__paymentstructure","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000cQ1XEYA0","nforce__sub_navigation","payment-structure","","nforce__topbar","42053069917921900"
"a0mWD000003qwBKYAY","005al00000RVcKvAAL","false","Credit Memo Configuration","credit-memo-admin","","llc_bi__creditmemoadmin","","","","false","nforce__navigation","","","","","nforce__sub_navigation","credit-memo-admin","","nforce__topbar","42053134223122500"
"a0mWD000003qwBLYAY","005al00000RVcKvAAL","false","Credit Action","action-pp-credit-action-m","","llc_bi__packageloanrenewal","","","fa fa-files-o","false","nforce__navigation","","","","a0sWD00000cQ1XFYA0","nforce__sub_navigation","action-pp-credit-action-m","","nforce__topbar","42054183884994000"
"a0mWD000003qwBMYAY","005al00000RVcKvAAL","false","Policy Exceptions","pp-sn-policy-exception","","llc_bi__prodpkguipolicyexceptionspage","","","","false","nforce__navigation","","","","","nforce__sub_navigation","pp-sn-policy-exception","","nforce__topbar","42055070155561500"
"a0mWD000003qwBNYAY","005al00000RVcKvAAL","false","Underwriting","heloc-sub-underwriting","","nretail__underwritingdetails","","","n-icon-loan","false","nFORCE__navigation","","","","a0sWD00000cQ1XGYA0","nFORCE__sub_navigation","heloc-sub-underwriting","","nretail__summaryheadertopbar","42059373244334800"
"a0mWD000003qwBOYAY","005al00000RVcKvAAL","false","Construction Details","construction-details","Lightning Web Component","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000cQ1MkYAK","nforce__sub_navigation","construction-details","","nforce__topbar","42060991999334300"
"a0mWD000003qwBPYAY","005al00000RVcKvAAL","false","Loan Auto Decision Detail","loc-decision-detail","","AutoDecisionDetails","","","n-icon-loan","false","nFORCE__navigation","","","","","nFORCE__Blank","loc-decision-detail","","nretail__summaryheadertopbar","42061095504519100"
"a0mWD000003qwBQYAY","005al00000RVcKvAAL","false","Copy Loan","action-copy-loan","","llc_bi__loanproducts","","","n-icon-copy_loan","false","nforce__navigation","","","","","nforce__sub_navigation","action-copy-loan","","nforce__topbar","42061100346039400"
"a0mWD000003qvh8YAA","005al00000RVcKvAAL","false","Stage History","stage-history","","nforce__korelatedtable","","","n-icon-date","false","nforce__navigation","","","","a0sWD00000cQ1MJYA0","nforce__sub_navigation","stage-history","","nforce__topbar","42061225735364500"
"a0mWD000003qvyOYAQ","005al00000RVcKvAAL","false","Finish","oa-finish","Visualforce Page","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","","","","","","unsecured-retail-loan-online-application--individual-other-involved--application","","NPORTAL__LoanTopbar","42061294179101664"
