"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","AutorabitExtId__c","nFORCE__Taxonomy_Id__c","nFORCE__Parameters__c","nFORCE__Body_Type__c","nFORCE__Description__c"
"a2EKU0000004owh2AA","0058c00000BxeO9AAJ","false","Fees","retail-loan--post-approval-ui-manage-fees","llc_bi__manageloanfees","","n-icon-fees","false","nFORCE__navigation","","","a2GKU0000004WDN2A2","nFORCE__sub_navigation","","nforce__topbar","04551602764630875","","retail-loan--post-approval-ui-manage-fees","","Visualforce Page","This productized route is the retail template for the Manage Fees route. Users clone this route to reduce configuration and implementation time."
"a2EKU0000004p2n2AA","0058c00000BxeO9AAJ","false","CRA","lob-sba-paycheck-cra","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","046A6775670C443FA9536A2520223E23","","lob-sba-paycheck-cra","","",""
"a2EKU0000004p2S2AQ","0058c00000BxeO9AAJ","false","Adverse Action","action-lob-sba-paycheck-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0511470B0237482EBA1D336E2E0E0815","","action-lob-sba-paycheck-adverse-action","","",""
"a2EKU0000004ovV2AQ","0058c00000BxeO9AAJ","false","Recalculate Loan","retail-loan--post-approval-ui-recalculate-loan","llc_bi__recalculateloan","","n-icon-misc31","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","05281602764630885","","retail-loan--post-approval-ui-recalculate-loan","","Visualforce Page",""
"a2EKU0000004p2V2AQ","0058c00000BxeO9AAJ","false","CRA Reporting","lob-sba-paycheck-cra-reporting","llc_bi__cra_reporting","","n-icon-treasury_management","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","05297B15777743369C50171605104366","","lob-sba-paycheck-cra-reporting","","",""
"a2EKU0000004p3X2AQ","0058c00000BxeO9AAJ","false","Syndications Summary","lob-sba-paycheck-syndications-summary","nforce__korelatedlist","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","057A4D0554314159877423441A582520","","lob-sba-paycheck-syndications-summary","","",""
"a2EKU0000004oyK2AQ","0058c00000BxeO9AAJ","false","Personal Info","second-draw-loan-personal-info","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","60.0","","","","","NPORTAL__LoanTopbar","05891610041046070","","second-draw-loan-personal-info","","","We need to know a bit about the person representing the business."
"a2EKU0000004ov12AA","0058c00000BxeO9AAJ","false","Compliance","retail-loan-ui-compliance","nFORCE__Blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","06081600720267660","","retail-loan-ui-compliance","","Visualforce Page","This productized route is the retail template for the Compliance route. This route includes the Questionnaires route as a subroute. Users clone this route to reduce configuration and implementation time."
"a2EKU0000004p222AA","0058c00000BxeO9AAJ","false","Budget Administration","lob-sba-paycheck-budget-administration","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","06152249420C4C74AB0B314B392C054D","","lob-sba-paycheck-budget-administration","","",""
"a2EKU0000004ol62AA","0058c00000BxeO9AAJ","false","Manage Budget L","post-approval-manage-budget-l","llc_bi__manage_budget_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","06181619447513735","","post-approval-manage-budget-l","","",""
"a2EKU0000004ovD2AQ","0058c00000BxeO9AAJ","false","Collateral","secured-retail-loan-online-application-collateral","NPORTAL__Collateral","","","false","NPORTAL__ApplicationNavigation","50.0","","","","","NPORTAL__LoanTopbar","06211602078251133","","secured-retail-loan-online-application-collateral","","Visualforce Page",""
"a2EKU0000004omK2AQ","0058c00000BxeO9AAJ","false","Editable Fields","booked-editable-fields","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004W822AE","nforce__sub_navigation","","nforce__topbar","06791620937670673","","booked-editable-fields","","",""
"a2EKU0000004oxD2AQ","0058c00000BxeO9AAJ","false","Next Steps","retail-loan--post-approval-ui-next-steps","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GKU0000004WDS2A2","nforce__sub_navigation","","nforce__topbar","06831602764630883","","retail-loan--post-approval-ui-next-steps","","Visualforce Page",""
"a2EKU0000004oyg2AA","0058c00000BxeO9AAJ","false","Business Search","first-draw-loan-business-search","NPORTAL__SearchResults","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","07291610326297863","","first-draw-loan-business-search","","","Which business would you like to apply with?"
"a2EKU0000004p2H2AQ","0058c00000BxeO9AAJ","false","SBA Loan Authorization","lob-sba-paycheck-sba-loan-authorization","nforce__ncdatagrid","","n-icon-misc5","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","073E1E66664B404D9F082B5F7A540009","","lob-sba-paycheck-sba-loan-authorization","","",""
"a2EKU0000004p3I2AQ","0058c00000BxeO9AAJ","false","SBA Express Loan Authorization","lob-sba-paycheck-sba-express-loan-authorization","nforce__ncdatagrid","","n-icon-misc5","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","07564A7D1F724E4F85525A7F5B5C5F2E","","lob-sba-paycheck-sba-express-loan-authorization","","",""
"a2EKU0000004p142AA","0058c00000BxeO9AAJ","false","Adverse Action","action-lob-loan-post-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","076D66545F5C41188C4C767717161756","","action-lob-loan-post-adverse-action","","",""
"a2EKU0000004os62AA","0058c00000BxeO9AAJ","false","Risk Rating Selection","risk-rating-selector","c__CSA_LoanAccountRiskRating","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","082144681960108920","","","","",""
"a2EKU0000004oyA2AQ","0058c00000BxeO9AAJ","false","Personal Info","first-draw-loan-individual-other-involved-personal-info","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","20.0","","","","","NPORTAL__LoanTopbar","08301610326486257","","first-draw-loan-individual-other-involved-personal-info","","","Review the information below. If anything has changed or is incorrect, please contact the PPP support team 866.276.0154, Monday through Friday 8:00 a.m. – 5:00 p.m. ET."
"a2EKU0000004owz2AA","0058c00000BxeO9AAJ","false","Underwriting Summary","small-business-loan-post-approval-ui-underwriting-summary2","nretail__underwriting","","n-icon-loan","false","nFORCE__navigation","","","a2GKU0000004WCT2A2","nFORCE__sub_navigation","","nforce__topbar","08431663700623971","","next-step-underwriting-summary","hideCreditButtons=true","Visualforce Page",""
"a2EKU0000004ovU2AQ","0058c00000BxeO9AAJ","false","Adverse Action","retail-loan--post-approval-ui-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","08521602764630884","","retail-loan--post-approval-ui-adverse-action","","Visualforce Page",""
"a2EKU0000004p1i2AA","0058c00000BxeO9AAJ","false","Credit Underwriting","lob-loan-post-credit-underwriting","nforce__ncdatagrid","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0862747A48044528A74449227E112D07","","lob-loan-post-credit-underwriting","","",""
"a2EKU0000004p3Y2AQ","0058c00000BxeO9AAJ","false","Booked Information","lob-sba-paycheck-booked-information2","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","08672C1E7574414D9646470935136033","","lob-sba-paycheck-booked-information2","","",""
"a2EKU0000004p1h2AA","0058c00000BxeO9AAJ","false","Proposal","lob-loan-post-proposal","nforce__ncdatagrid","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","092D251C69294B0B843C110F17412611","","lob-loan-post-proposal","","",""
"a2EKU0000004ovL2AQ","0058c00000BxeO9AAJ","false","Next Steps","secured-retail-loan-online-application--individual-other-involved--next-steps","NPORTAL__NextSteps","","","false","NPORTAL__ApplicationNavigation","50.0","","","","","NPORTAL__LoanTopbar","09351602603021068","","secured-retail-loan-online-application--individual-other-involved--next-steps","","Visualforce Page",""
"a2EKU0000004p2r2AA","0058c00000BxeO9AAJ","false","Fees","lob-sba-paycheck-fees","","","n-icon-fees","false","","","","","","","","094355767F374A0F926C35080A7B0B3F","","lob-sba-paycheck-fees","","",""
"a2EKU0000004p1u2AA","0058c00000BxeO9AAJ","false","Pricing Model","loan-pricing-model","c__PricingModel","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0948653F050E441C91487F5048317357","","loan-pricing-model","","Visualforce Page",""
"a2EKU0000004oz72AA","0058c00000BxeO9AAJ","false","Status","sbaDELETE-document-generate-status-m","llc_bi__docusignreview","","n-icon-status","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","09502D1E78234E52AE584D02430C3C09","","sbaDELETE-document-generate-status-m","","",""
"a2EKU0000004olt2AA","0058c00000BxeO9AAJ","false","Change Product","action-booked-change-product","llc_bi__loanproducts","","n-icon-counter_offer","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","09961620937670656","","action-booked-change-product","","",""
"a2EKU0000004ozR2AQ","0058c00000BxeO9AAJ","false","LookupKey Generator","lookupkey-generator","c__CSA_LookupkeyGenerator","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0A1654226C394931A433723836615956","","lookupkey-generator","","",""
"a2EKU0000004p2f2AA","0058c00000BxeO9AAJ","false","Use of Proceeds","lob-sba-paycheck-use-of-proceeds","nforce__korelatedlistchild","","n-icon-entity","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0A194C582146406A994F16352D2D7C26","","lob-sba-paycheck-use-of-proceeds","","",""
"a2EKU0000004p3e2AA","0058c00000BxeO9AAJ","false","eSign","sbl-esign","c__eSign","","","false","NPORTAL__ApplicationNavigation","","","","","","NPORTAL__LoanTopbar","0A516E316E694F46812E12624C360928","","sbl-esign","","Visualforce Page",""
"a2EKU0000004ozn2AA","0058c00000BxeO9AAJ","false","Fees","lobloanbooked-fees2","llc_bi__manageloanfees","","n-icon-relationship","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0B377B5129184832A6186905423D5A26","","lobloanbooked-fees2","","",""
"a2EKU0000004p192AA","0058c00000BxeO9AAJ","false","Copy Loan","action-lob-loan-post-copy-loan","llc_bi__loanproducts","","n-icon-copy_loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0B5E383801284166814259286C5C0D5B","","action-lob-loan-post-copy-loan","","",""
"a2EKU0000004p2l2AA","0058c00000BxeO9AAJ","false","Loan Compliance","lob-sba-paycheck-loan-compliance","nforce__ncrelatedlist","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0C1F053910144C7AB20D3A3478127613","","lob-sba-paycheck-loan-compliance","","",""
"a2EKU0000004p0l2AA","0058c00000BxeO9AAJ","false","Pricing Fields","lob-loan-post-pricing-required-fields","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0E0B7A14525A4015A5463E3130457875","","lob-loan-post-pricing-required-fields","","",""
"a2EKU0000004p1I2AQ","0058c00000BxeO9AAJ","false","Covenants","lob-loan-post-covenants","llc_bi__loancovenantrelatedlist","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","0F6111376D3B46369D6E6D6A3A3A0F6A","","lob-loan-post-covenants","","",""
"a2EKU0000004olx2AA","0058c00000BxeO9AAJ","false","Booked Information","booked-booked-information","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WBH2A2","nforce__sub_navigation","","nforce__topbar","10261620937670659","","booked-booked-information","","",""
"a2EKU0000004olU2AQ","0058c00000BxeO9AAJ","false","CRA","booked-cra","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","10821620937670641","","booked-cra","","",""
"a2EKU0000004oeo2AA","0058c00000BxeO9AAJ","false","Product Summary","master-treasury-services-product-summary","llc_bi__koproductsummary","","n-icon-treasury_management","false","nforce__navigation","","","a2GKU0000004W9G2AU","nforce__sub_navigation","","nforce__topbar","11121567002571500","","master-treasury-services-product-summary","","",""
"a2EKU0000004p1T2AQ","0058c00000BxeO9AAJ","false","Loan Compliance","lob-loan-post-loan-compliance","nforce__ncrelatedlist","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","111B45235A7A4A2AA73F631B3F643440","","lob-loan-post-loan-compliance","","",""
"a2EKU0000004p3B2AQ","0058c00000BxeO9AAJ","false","Special Programs","lob-sba-paycheck-special-programs","nforce__ncdatagrid","","n-icon-misc5","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","11296642617D461095465242644F3930","","lob-sba-paycheck-special-programs","","",""
"a2EKU0000004oxU2AQ","0058c00000BxeO9AAJ","false","Credit Check","small-business-loan-online-application-credit-check","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","","","a2GKU0000004WCi2AM","","","NPORTAL__LoanTopbar","11431666029074214","","","","",""
"a2EKU0000004p1w2AA","0058c00000BxeO9AAJ","false","Reg W","lob-sba-paycheck-reg-w","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","11521C592A01411B8F1A086A5C3D0A02","","lob-sba-paycheck-reg-w","","",""
"a2EKU0000004odJ2AQ","0058c00000BxeO9AAJ","false","Documents","retail-loan-documents","nforce__blank","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1191560278763660","","retail-loan-documents","","",""
"a2EKU0000004okx2AA","0058c00000BxeO9AAJ","false","Collateral","post-approval-collateral2","LLC_BI__Collateral_2_Management","","n-icon-collateral","false","nforce__navigation","","","a2GKU0000004WAj2AM","nforce__sub_navigation","","nforce__topbar","11961619447513729","","post-approval-collateral2","","",""
"a2EKU0000004ovf2AA","0058c00000BxeO9AAJ","false","Decision History","small-business-loan-post-approval-ui-decision-history","llc_bi__loanautodecisionscorecardhistory","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","12201663700623976","","retail-loan-decision-history","","",""
"a2EKU0000004ozH2AQ","0058c00000BxeO9AAJ","false","Previous SBA Loan","sba-form-1919-previous","nforce__ncdatagrid","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","122F683E62784042B524640E3764415F","","sba-form-1919-previous","","",""
"a2EKU0000004p012AA","0058c00000BxeO9AAJ","false","Covenants","lobloanbooked-covenants","llc_bi__loancovenantrelatedlist","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1268536B341A4D26A15639447B626420","","lobloanbooked-covenants","","",""
"a2EKU0000004p2Y2AQ","0058c00000BxeO9AAJ","false","SBA Form 413","lob-sba-paycheck-sba-form-413","nsba__sba_form_contact","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","13790C0B6F444F328278220009767025","","lob-sba-paycheck-sba-form-413","","",""
"a2EKU0000004p0L2AQ","0058c00000BxeO9AAJ","false","Booked Information","lobloanbooked-booked-information2","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","137B3B3C35314A35AD0A046770334400","","lobloanbooked-booked-information2","","",""
"a2EKU0000004odr2AA","0058c00000BxeO9AAJ","false","Documents","m-retail-documents","nforce__blank","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","13851560278866600","","m-retail-documents","","",""
"a2EKU0000004p0u2AA","0058c00000BxeO9AAJ","false","Auto-Decision Detail","lob-loan-post-auto-decision-detail","llc_bi__loanautodecisionscorecarddetail","","n-icon-analyze","false","nforce__navigation","","","","nforce__blank","","nforce__topbar","1407173D2D5E4074B853370842205C28","","lob-loan-post-auto-decision-detail","","",""
"a2EKU0000004p352AA","0058c00000BxeO9AAJ","false","Budget Administration","lob-sba-paycheck-budget-administration2","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","142B624C423043789E4C78664173215D","","lob-sba-paycheck-budget-administration2","","",""
"a2EKU0000004ovC2AQ","0058c00000BxeO9AAJ","false","Verification","secured-retail-loan-online-application-verification","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","14331602078251129","","secured-retail-loan-online-application-verification","","Visualforce Page",""
"a2EKU0000004oxh2AA","0058c00000BxeO9AAJ","false","3508 Review - Approved in Full","action-ppp-3508AF-review","c__Etran_Review","","n-icon-misc4","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1456462442084","","action-ppp-3508AF-review","","",""
"a2EKU0000004owy2AA","0058c00000BxeO9AAJ","false","Manual Underwriting","small-business-loan-post-approval-ui-manual-underwriting","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GKU0000004WCW2A2","nforce__sub_navigation","","nforce__topbar","14711663700623970","","next-step-manual-underwriting","","Visualforce Page",""
"a2EKU0000004odq2AA","0058c00000BxeO9AAJ","false","Offers","m-retail-offers","nretail__offers","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","14801560278866600","","m-retail-offers","","",""
"a2EKU0000004okv2AA","0058c00000BxeO9AAJ","false","Balance Details","post-approval-balance-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WAh2AM","nforce__sub_navigation","","nforce__topbar","14911619447513728","","post-approval-balance-details","","",""
"a2EKU0000004oyB2AQ","0058c00000BxeO9AAJ","false","Certifications","first-draw-loan-certifications","nPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","","","","","","NPORTAL__LoanTopbar","15081610326297861","","first-draw-loan-certifications","","",""
"a2EKU0000004ol72AA","0058c00000BxeO9AAJ","false","Entity Compliance","post-approval-entity-compliance","llc_bi__hmda_entity_compliance","","n-icon-hmda","false","nforce__navigation","","","a2GKU0000004WAq2AM","nforce__sub_navigation","","nforce__topbar","15091619447513736","","post-approval-entity-compliance","","",""
"a2EKU0000004ouR2AQ","0058c00000BxeO9AAJ","false","Core-Specific Information","atbk-booking-core-specific-deposit","atbk__corespecific","","n-icon-entity","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","150F1F5A197E4001B8412E1700267564","","atbk-booking-core-specific-deposit","","",""
"a2EKU0000004oez2AA","0058c00000BxeO9AAJ","false","Reg O","comm-accel-loan-reg-o","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","15171615577844686","","comm-accel-loan-reg-o","","",""
"a2EKU0000004p3G2AQ","0058c00000BxeO9AAJ","false","Credit Underwriting","lob-sba-paycheck-credit-underwriting","nforce__ncdatagrid","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1523017F35684D78AF443D7B116E7B40","","lob-sba-paycheck-credit-underwriting","","",""
"a2EKU0000004p3V2AQ","0058c00000BxeO9AAJ","false","Overview","lob-sba-paycheck-overview","llc_bi__draw_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","153D0452216F417A9E0F730D276A5938","","lob-sba-paycheck-overview","","",""
"a2EKU0000004p0x2AA","0058c00000BxeO9AAJ","false","Manage Fees","lob-loan-post-manage-fees","llc_bi__manageloanfees","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","15532073456A423D8605336E09297B55","","lob-loan-post-manage-fees","","",""
"a2EKU0000004owx2AA","0058c00000BxeO9AAJ","false","Next Steps","small-business-loan-post-approval-ui-next-steps","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GKU0000004WCV2A2","nforce__sub_navigation","","nforce__topbar","15841663700623969","","next-steps","","Visualforce Page",""
"a2EKU0000004ovg2AA","0058c00000BxeO9AAJ","false","Adverse Action","action-small-business-loan-post-approval-ui-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","16041663700623977","","action-m-retail-adverse-action","","",""
"a2EKU0000004ovo2AA","0058c00000BxeO9AAJ","false","Approval History","small-business-loan-post-approval-ui-approval-history","LLC_BI__Loan_Approval_History","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","16131663700623992","","retail-loan-approval-history","","Visualforce Page",""
"a2EKU0000004owK2AQ","0058c00000BxeO9AAJ","false","HMDA","retail-loan-ui-hmda","llc_bi__hmda_applicants","","n-icon-hmda","false","nFORCE__navigation","","","a2GKU0000004WDD2A2","nFORCE__sub_navigation","","nforce__topbar","16441600720267661","","retail-loan-ui-hmda","","Visualforce Page","This productized route is the retail template for the HMDA route. Users clone this route to reduce configuration and implementation time."
"a2EKU0000004ovK2AQ","0058c00000BxeO9AAJ","false","Review & Submit","secured-retail-loan-online-application--individual-other-involved--review---submit","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","16771602603021067","","secured-retail-loan-online-application--individual-other-involved--review---submit","","Visualforce Page",""
"a2EKU0000004p1D2AQ","0058c00000BxeO9AAJ","false","Balance Details","lob-loan-post-balance-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","167B3907462D436F9F1F2F0E32696A02","","lob-loan-post-balance-details","","",""
"a2EKU0000004ovZ2AQ","0058c00000BxeO9AAJ","false","Application","unsecured-retail-loan-online-application-application","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","10.0","","","","","NPORTAL__LoanTopbar","17101603129896908","","unsecured-retail-loan-online-application-application","","Visualforce Page",""
"a2EKU0000004p1p2AA","0058c00000BxeO9AAJ","false","Review","reviewheader","nforce__ncrelatedlist","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","17147B2036314207BF175C6E59400B08","","reviewheader","","",""
"a2EKU0000004oyQ2AQ","0058c00000BxeO9AAJ","false","Eligibility Questions Draw 1","eligibility-draw1","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1760158531141676412","","eligibility-draw1","","",""
"a2EKU0000004ouw2AA","0058c00000BxeO9AAJ","false","Run Automated Underwriting","retail-loan-ui-run-automated-underwriting","nretail__automatedunderwriting","","n-icon-analyze","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","17631600720267652","","retail-loan-ui-run-automated-underwriting","","Visualforce Page","This productized route is the retail template for the Run Automated Underwriting route. Users clone this route to reduce configuration and implementation time."
"a2EKU0000004oao2AA","0058c00000BxeO9AAJ","false","Verifications","verify-credit","nfuse__verificationschecklist","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__ngtopbar","176b7ac3-db61-349c","","verify-credit","","",""
"a2EKU0000004owj2AA","0058c00000BxeO9AAJ","false","HMDA","retail-loan--post-approval-ui-hmda","llc_bi__hmda_applicants","","n-icon-hmda","false","nFORCE__navigation","","","a2GKU0000004WDQ2A2","nFORCE__sub_navigation","","nforce__topbar","17711602764630880","","retail-loan--post-approval-ui-hmda","","Visualforce Page","This productized route is the retail template for the HMDA route. Users clone this route to reduce configuration and implementation time."
"a2EKU0000004oki2AA","0058c00000BxeO9AAJ","false","Manage Fees","post-approval-manage-fees","llc_bi__manageloanfees","","","false","nforce__navigation","","","a2GKU0000004WAY2A2","nforce__sub_navigation","","nforce__topbar","18041619447513720","","post-approval-manage-fees","","",""
"a2EKU0000004odk2AA","0058c00000BxeO9AAJ","false","Manage Fees","m-retail-manage-fees","llc_bi__manageloanfees","","","false","nforce__navigation","","","a2GKU0000004W8w2AE","nforce__sub_navigation","","nforce__topbar","18381560278866600","","m-retail-manage-fees","","",""
"a2EKU0000004p2F2AQ","0058c00000BxeO9AAJ","false","Loan Stage Detail","lob-sba-paycheck-loan-stage-detail","nforce__ncdatagrd","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","185B19191C184466B637237A477C6B13","","lob-sba-paycheck-loan-stage-detail","","",""
"a2EKU0000004p0y2AA","0058c00000BxeO9AAJ","false","Team Members","lob-loan-post-team-members","nforce__korelatedlist","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","18615D7A461C4776B562140B3F3C5C0C","","lob-loan-post-team-members","","",""
"a2EKU0000004ouv2AA","0058c00000BxeO9AAJ","false","Income Details","retail-loan-ui-income-details","llc_bi__income","","fa fa-money fa-lg","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nretail__summaryheadertopbar","18751600720267652","","retail-loan-ui-income-details","incomeFieldSet=LLC_BI__Income_Schedule;tabs=true;","Visualforce Page","This productized route is the retail template for the Income Details route. Users clone this route to reduce configuration and implementation time."
"a2EKU0000004p0f2AA","0058c00000BxeO9AAJ","false","CRA","lob-loan-post-cra","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","190D0D0E1A56421A8D22445601434264","","lob-loan-post-cra","","",""
"a2EKU0000004p022AA","0058c00000BxeO9AAJ","false","Loan Dashboard","lobloanbooked-loan-dashboard","llc_bi__loan_dashboard","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","191F52193D574B2EAD0C391C2C3E1F43","","lobloanbooked-loan-dashboard","","",""
"a2EKU0000004oyd2AA","0058c00000BxeO9AAJ","false","Draw 1 PPP Review","action-ppp-Etran-review","c__Etran_Review","","n-icon-misc4","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","19320843282873","","action-ppp-Etran-review","","",""
"a2EKU0000004p2j2AA","0058c00000BxeO9AAJ","false","HVCRE","lob-sba-paycheck-hvcre","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","19490502260F4A2D944E0829706E3B48","","lob-sba-paycheck-hvcre","","",""
"a2EKU0000004p2L2AQ","0058c00000BxeO9AAJ","false","Supplementary Details","lob-sba-paycheck-supplementary-details2","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","19714426013E45588403683811517546","","lob-sba-paycheck-supplementary-details2","","",""
"a2EKU0000004p0C2AQ","0058c00000BxeO9AAJ","false","Entity Compliance","lobloanbooked-entity-compliance2","llc_bi__hmda_entity_compliance","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1A5D4240010B4827B61173575A4A331A","","lobloanbooked-entity-compliance2","","",""
"a2EKU0000004p3d2AA","0058c00000BxeO9AAJ","false","Book Loan","rt-autobookacc","c__EnhancedLoanAutomatedBooking","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1A76212B1D6D4D40B9735E60237A1109","","rt-autobookacc","","Visualforce Page",""
"a2EKU0000004p0F2AQ","0058c00000BxeO9AAJ","false","Budget Administration","lobloanbooked-budget-administration2","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1B06693F494B495585732500670D261E","","lobloanbooked-budget-administration2","","",""
"a2EKU0000004ozM2AQ","0058c00000BxeO9AAJ","false","SBA Form 1050","sba-form-1050","nforce__ncdatagrid","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","1B0B1449623F4156856A3632456B5F37","","sba-form-1050","","",""
