"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Row_Number__c","LLC_BI__Title__c","LLC_BI__lookupKey__c","LLC_BI__Group_Type__c","LLC_BI__Is_Summary_Group__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Total_Type__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Color__c"
"a16bn00000108bzAAA","","Net Rental Real Estate Income (Loss)","a19bn000001uMdFAAU","false","false","false","true","","30.0","Net Rental Real Estate Income (Loss)","42541726719202571","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bbAAA","","Schedule M-1 Analysis of Net Income (Loss)","a19bn000001uMdCAAU","false","false","false","true","","18.75","Schedule M-1 Analysis of Net Income (Loss)","42541970383867605","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108IBAAY","","Total Equity","a19bn000001uMURAA2","false","true","false","true","","90.0","Equity","42548000537173749","Financial","false","Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108fLAAQ","","Unexplained Difference","a19bn000001uMdbAAE","false","false","false","true","","51.0","Unexplained Difference","42549373078462551","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108a9AAA","","Net Trade Accounts Receivable","a19bn000001uMV1AAM","false","false","false","true","","7.5","Trade Accounts Receivable","42550809284500576","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fCAAQ","","Coverage","a19bn000001uMdaAAE","false","false","false","true","","41.0","Coverage","42555183354532874","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108XnAAI","","Net Change in Borrowing","a19bn000001uMUwAAM","false","false","false","true","","181.0","Change in Borrowing","42556840638327055","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cFAAQ","","Schedule C Cash Flow Adjustments","a19bn000001uMdHAAU","false","false","false","true","","30.0","Schedule C Cash Flow Adjustments","42557576102044390","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fYAAQ","","Change in Cash & Equivalents","a19bn000001uMddAAE","false","true","false","true","","81.0","Change in Cash & Equivalents","42560948334403897","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108a4AAA","","Total Extraordinary Income","a19bn000001uMV0AAM","false","false","false","true","","110.0","Extraordinary Items","42562651641223963","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dSAAQ","","Total Changes in Equity Accounts","a19bn000001uMdRAAU","false","false","false","true","","30.0","Changes in Equity Accounts","42565215663068856","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IUAAY","","Total Interest Expense","a19bn000001uMUTAA2","false","false","false","false","","105.0","Interest Expense","42565324434937044","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XpAAI","","Net Cash from Funding","a19bn000001uMUwAAM","false","true","false","true","","201.0","Cash from Funding","42566288134664872","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fdAAA","","Total Operating Expense","a19bn000001uMdeAAE","false","false","false","true","","40.0","Operating Expense","42568208605426816","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XMAAY","","Net Change in Other Funding","a19bn000001uMUtAAM","false","false","false","true","","200.0","Change in Other Funding","42568434412737652","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108V0AAI","","Schedule K-1 Income","a19bn000001uMUbAAM","false","false","false","true","","40.0","Schedule K-1 Income","42569787524882196","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IHAAY","","Gross Margin","a19bn000001uMUSAA2","false","true","false","true","","30.0","Gross Margin","42571211368028784","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fTAAQ","","Change in Net Intangibles","a19bn000001uMddAAE","false","false","false","true","","31.0","Change in Net Intangibles","42571211757426657","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108W3AAI","","Schedule K.  Income (Loss)","a19bn000001uMUjAAM","false","false","false","true","","20.0","Schedule K.  Income (Loss)","42573390262717806","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VFAAY","","Partial Year Adjustment","a19bn000001uMUeAAM","false","false","false","false","","10.0","Partial Year Adjustment","42574809438961558","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VuAAI","","Net Change in Other Funding","a19bn000001uMUhAAM","false","false","false","true","","200.0","Change in Other Funding","42575406987304503","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108V9AAI","","Total Assets","a19bn000001uMUdAAM","false","true","false","true","","30.0","Total Assets (Subt)","42579202067169293","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108dgAAA","","NET CASH AFTER OPERATIONS","a19bn000001uMdSAAU","false","true","false","true","","71.0","Net Cash After Operations","42579540808969946","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ebAAA","","Total Non-Current Assets","a19bn000001uMdYAAU","false","false","false","true","","20.0","NON-CURRENT ASSETS","42579840133000776","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XTAAY","","Total Change in Net Worth","a19bn000001uMUuAAM","false","false","false","true","","50.0","Change in Net Worth","42582326359704969","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108beAAA","","Schedule M-2 Group 2","a19bn000001uMdCAAU","false","false","false","true","","19.6875","Schedule M-2 Group 2","42583562712676758","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VaAAI","","CF Available to Service Debt","a19bn000001uMUgAAM","false","false","false","true","","10.0","CF Available to Service Debt","42585928111567176","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108WZAAY","","Total Deductions","a19bn000001uMUnAAM","false","false","false","true","","70.0","Deductions","42586840525820515","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aaAAA","","Total Capital & Lease Expenses","a19bn000001uMV2AAM","false","false","false","true","","60.0","Capital & Leasing Expenses","42587845154944403","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108Y2AAI","","Beginning Net Worth","a19bn000001uMUyAAM","false","false","false","true","","1.0","Beginning Net Worth","42590274686038826","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JIAAY","","Profit Bef. Extraordinary Items","a19bn000001uMUWAA2","false","true","false","true","","90.0","Profit Bef. Extraordinary Items","42591081795324194","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VdAAI","","Cash Flow Coverage","a19bn000001uMUgAAM","false","false","false","true","","40.0","Cash Flow Coverage","42596412720520638","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108IYAAY","","Net Inc. After Owner Withdrawals","a19bn000001uMUTAA2","false","false","false","true","","90.0","Net Inc. After WD & Div.","42598545177908525","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fvAAA","","Total Assets","a19bn000001uMdfAAE","false","true","false","true","","30.0","Total Assets","42601774100263970","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108eWAAQ","","Total Provision for Taxes","a19bn000001uMdXAAU","false","false","false","true","","90.0","Provision for Taxes","42602021403431372","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZoAAI","","Net Change in Borrowing","a19bn000001uMUzAAM","false","false","false","true","","51.0","Change in Borrowing","42606969904023133","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bZAAQ","","Schedule M-1 Group 1","a19bn000001uMdCAAU","false","false","false","true","","15.0","Schedule M-1 Group 1","4261083356859891","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dWAAQ","","Total Adjustments to Net Worth","a19bn000001uMdRAAU","false","true","false","true","","40.0","Adjustments to Net Worth","42611500002539314","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VnAAI","","Chg. Net Fixed Assets","a19bn000001uMUhAAM","false","false","false","true","","130.0","Chg. Net Fixed Assets","42614928125150072","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dCAAQ","","Total Other Income/(Expense)","a19bn000001uMdQAAU","false","false","false","true","","60.0","Other Income/(Expense)","42616147773138056","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gWAAQ","","Max Annual Payment @ Policy DSCR","a19bn000001uMdhAAE","false","false","false","true","","11000.0","Max Annual Payment @ Policy DSCR","42618645361658546","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dNAAQ","","Total Extraordinary & Non-Cash Items","a19bn000001uMdQAAU","false","false","false","true","","170.0","Extraordinary & Non-Cash Items","42623633656081363","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108f4AAA","","Net Cash from Funding","a19bn000001uMdZAAU","false","true","false","true","","201.0","Cash from Funding","42626343913860113","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108elAAA","","Cash Paid to Suppliers","a19bn000001uMdZAAU","false","false","false","true","","11.0","Cash Paid to Suppliers","42628031810247786","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZhAAI","","Total Changes in Net Worth","a19bn000001uMUyAAM","false","false","false","true","","41.0","Changes in Net Worth","42628180785387041","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IAAAY","","Total Liabilities","a19bn000001uMURAA2","false","false","false","true","","80.0","Total Liabilities (SubT)","42631623476471544","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108bUAAQ","","Net Change in Borrowing","a19bn000001uMdBAAU","false","false","false","true","","190.0","Change in Borrowing","42632497726060313","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VTAAY","","Total Provision for Taxes","a19bn000001uMUfAAM","false","false","false","true","","80.0","Provision for Taxes","4263512510906338","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VtAAI","","Total Unexplained Balance","a19bn000001uMUhAAM","false","false","false","true","","230.0","Unexplained Balance","42642996017723974","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108cbAAA","","Total Assets","a19bn000001uMdMAAU","false","false","false","true","","30.0","Total Assets (Subt)","42643846217067372","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108cQAAQ","","Total Expenses","a19bn000001uMdJAAU","false","false","false","true","","20.0","Expenses","42645110593248097","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZkAAI","","Net Cash Used in Investing","a19bn000001uMUzAAM","false","true","false","true","","41.0","Cash Used in Investing","42646410316395473","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108b2AAA","","Growth (%)","a19bn000001uMV5AAM","false","false","false","true","","70.0","Growth (%)","42646623678786569","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108WFAAY","","Book Operating Profit","a19bn000001uMUkAAM","false","false","false","true","","50.0","Book Operating Profit","42649374317417722","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gVAAQ","","Max Loan @ Policy LTV","a19bn000001uMdhAAE","false","false","false","true","","10000.0","Max Loan @ Policy LTV","42650454553454442","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WCAAY","","Book Net Income","a19bn000001uMUkAAM","false","false","false","true","","80.0","Book Net Income","42651063591900544","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aoAAA","","Total Liabilities","a19bn000001uMV3AAM","false","true","false","true","","60.0","Total Liabilities (SubT)","42651118797110792","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108WxAAI","","Total Pro Forma DS","a19bn000001uMUsAAM","false","false","false","true","","30.0","Pro Forma Debt Service","42651307516459953","Financial","false","Debt Service","false","","","","Standard","false","","false",""
"a16bn00000108epAAA","","Total Other Income (Expense)","a19bn000001uMdZAAU","false","false","false","true","","51.0","Other Income (Expense)","42651495085501897","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eBAAQ","","Cash Available to Service Debt","a19bn000001uMdVAAU","false","false","false","true","","1.0","Cash Available to Service Debt","42652834755583733","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108fiAAA","","Total Provision for Taxes","a19bn000001uMdeAAE","false","false","false","true","","90.0","Provision for Taxes","42655443174123222","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WRAAY","","Total Adjustments to NW","a19bn000001uMUmAAM","false","false","false","true","","60.0","Adjustments to Net Worth","42658322666381048","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dIAAQ","","Chg. Net Fixed Assets","a19bn000001uMdQAAU","false","false","false","true","","130.0","Chg. Net Fixed Assets","42658457978007931","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cAAAQ","","Gross Cash Flow (subT)","a19bn000001uMdHAAU","false","false","false","true","","90.0","Gross Cash Flow (SubTotal)","42658816964804185","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108anAAA","","Total Non-Current Liabilities","a19bn000001uMV3AAM","false","false","false","true","","50.0","Non-Current Liabilities","42664010343972277","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XYAAY","","Cash Paid for Operating Costs","a19bn000001uMUwAAM","false","false","false","true","","31.0","Cash Paid for Operating Costs","42669874008360525","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IJAAY","","Total Operating Expenses","a19bn000001uMUSAA2","false","false","false","true","","40.0","Operating Expenses","42669912486151290","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108duAAA","","CASH AFTER FINANCING","a19bn000001uMdSAAU","false","true","false","true","","211.0","CASH AFTER FINANCING","42671681409129016","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IdAAI","","Earned Equity Recon/Compare","a19bn000001uMUTAA2","false","false","false","true","","110.0","Earned Equity Recon/Compare","42672557891644282","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IvAAI","","Growth (%)","a19bn000001uMUVAA2","false","false","false","true","","70.0","Growth (%)","42672641826780198","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108ITAAY","","Total Operating Expenses","a19bn000001uMUTAA2","false","false","false","true","","40.0","Operating Expenses","42674369537028873","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108I1AAI","","Partial Year Adj.","a19bn000001uMURAA2","false","true","false","true","","0.0","Partial Year Adj.","42674556493934496","Decimal","false","","false","","","","Standard","false","","false",""
"a16bn00000108I6AAI","","Combined Total Assets","a19bn000001uMURAA2","false","false","false","true","","47.5","Combined Total Assets","42675077117246840","Financial","false","Adjusted Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108VpAAI","","Net Change in Borrowing","a19bn000001uMUhAAM","false","false","false","true","","190.0","Change in Borrowing","42678272310633275","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JVAAY","","Cash Flow Coverage","a19bn000001uMUZAA2","false","false","false","true","","130.0","Cash Flow Coverage","42681661835503746","Financial","false","","true","","","","Standard","false","","false",""
"a16bn00000108adAAA","","Property Valuation","a19bn000001uMV2AAM","false","false","false","true","","80.0","Property Valuation","42682163801872150","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108bQAAQ","","Chg. Investments","a19bn000001uMdBAAU","false","false","false","true","","140.0","Chg. Investments","42682610959005613","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108f1AAA","","FINANCING SURPLUS (REQMNTS)","a19bn000001uMdZAAU","false","true","false","true","","171.0","Financing Surplus (REQMNTS)","42684728973485293","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gxAAA","","Hotel Profit After Tax","a19bn000001uMdjAAE","false","false","false","true","","6000.0","Hotel Profit After Tax","42685088873116547","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XrAAI","","Total Unexplained Balance","a19bn000001uMUwAAM","false","false","false","true","","221.0","Unexplained Balance","42685113245480813","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108acAAA","","Lon Assumption 1","a19bn000001uMV2AAM","false","false","false","true","","72.5","Loan Assumption 1","42689723881317445","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108fGAAQ","","Growth (%)","a19bn000001uMdaAAE","false","false","false","true","","71.0","Growth (%)","42690423387348961","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108WcAAI","","Total Net Cash Flow","a19bn000001uMUnAAM","false","false","false","true","","110.0","Total Net Cash Flow","42693042568391418","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ggAAA","","Max Loan @ Policy DSCR","a19bn000001uMdiAAE","false","false","false","true","","12000.0","Max Loan @ Policy DSCR","42697022814747088","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108agAAA","","Loan Assumption 3 - Interest Only","a19bn000001uMV2AAM","false","false","false","false","","77.5","Loan Assumption 3 - Interest Only","42699302044285791","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108bHAAQ","","Total Cash Paid to Suppliers","a19bn000001uMdBAAU","false","false","false","true","","20.0","Cash Paid to Suppliers","42702370690577940","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108g9AAA","","Total Extraordinary Income","a19bn000001uMdeAAE","false","false","false","true","","110.0","Extraordinary Items","42702397140568669","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bmAAA","","Alternative Minimum Tax Items","a19bn000001uMdDAAU","false","false","false","true","","50.0","Alternative Minimum Tax Items","42703732031892016","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108foAAA","","Total Current Assets","a19bn000001uMdfAAE","false","false","false","true","","12.5","Total Current Assets","42704931615780203","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cwAAA","","Profit Before Taxes","a19bn000001uMdOAAU","false","true","false","true","","70.0","Profit Before Taxes","42704936409641992","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ILAAY","","Total Non-Operating Income & Expenses","a19bn000001uMUSAA2","false","false","false","true","","60.0","Non-Operating Income & Expenses","42708227768684328","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VPAAY","","Total Cost of Sales/Revenue","a19bn000001uMUfAAM","false","false","false","true","","20.0","Cost of Goods Sold","42710415485948228","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108h0AAA","","Net Hotel Profit","a19bn000001uMdjAAE","false","true","false","true","","9000.0","Net Hotel Profit","42712002416110875","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VMAAY","","Growth (%)","a19bn000001uMUeAAM","false","false","false","true","","70.0","Growth (%)","42712938212784117","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108guAAA","","Gross Hotel Income","a19bn000001uMdjAAE","false","true","false","true","","3000.0","Gross Hotel Income","42714447930687222","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dLAAQ","","Cash Paid for Plant & Investments","a19bn000001uMdQAAU","false","false","false","true","","160.0","Cash Paid for Plant & Investments","42714594455695104","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VLAAY","","Profitability","a19bn000001uMUeAAM","false","false","false","true","","60.0","Profitability","42714704963288783","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108aRAAQ","","Unexplained Difference","a19bn000001uMV1AAM","false","false","false","true","","82.5","Balance Check","42715105449130467","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108VbAAI","","Total Historical DS","a19bn000001uMUgAAM","false","false","false","true","","20.0","Historical Debt Service","42715155487877323","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XgAAI","","Change in Net Intangibles","a19bn000001uMUwAAM","false","false","false","true","","141.0","Change in Net Intangibles","42717119086614865","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ckAAA","","Liquidity","a19bn000001uMdNAAU","false","false","false","true","","40.0","Liquidity","42719959501270333","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108bqAAA","","Book Net Sales","a19bn000001uMdEAAU","false","false","false","true","","20.0","Book Sales","42720389534713698","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZpAAI","","Net Change in Other Funding","a19bn000001uMUzAAM","false","false","false","true","","61.0","Change in Other Funding","42723430085433692","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ecAAA","","Total Assets","a19bn000001uMdYAAU","false","true","false","true","","30.0","TOTAL ASSETS","42724745273363278","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108IpAAI","","Partial Year Adjustment","a19bn000001uMUVAA2","false","false","false","true","","10.0","Partial Year Adjustment","42728258167124744","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108X5AAI","","Net Cash After Operations","a19bn000001uMUtAAM","false","true","false","true","","80.0","Net Cash After Operations","42729242254036528","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fKAAQ","","Total Changes in Net Worth","a19bn000001uMdbAAE","false","false","false","true","","41.0","Changes in Net Worth","42730149639608682","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VgAAI","","Total Cash Paid to Suppliers","a19bn000001uMUhAAM","false","false","false","true","","20.0","Cash Paid to Suppliers","42730862228820775","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XwAAI","","Leverage","a19bn000001uMUxAAM","false","false","false","true","","31.0","Leverage","42731266194351141","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108dlAAA","","Change in Net Fixed Assets","a19bn000001uMdSAAU","false","false","false","true","","121.0","Change in Net Fixed Assets","42733986438454916","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108arAAA","","CF Available to Service Debt","a19bn000001uMV4AAM","false","false","false","true","","10.0","CF Available to Service Debt","42734030496911929","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108avAAA","","Cash Flow Coverage","a19bn000001uMV4AAM","false","false","false","true","","40.0","Cash Flow Coverage","42735343523355032","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108d7AAA","","Total Cash Paid to Suppliers","a19bn000001uMdQAAU","false","false","false","true","","20.0","Cash Paid to Suppliers","42737336525582503","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bIAAQ","","Cash from Trading Activities","a19bn000001uMdBAAU","false","false","false","true","","30.0","Cash from Trading Activities","42739573605071851","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bgAAA","","M-3 Unreconciled Difference","a19bn000001uMdCAAU","false","true","false","true","","39.84375","M-3 Unreconciled Difference","42741995062788021","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fOAAQ","","Pro Forma Debt Service","a19bn000001uMdcAAE","false","false","false","true","","31.0","Pro Forma Debt Service","42742051215791333","Financial","false","Debt Service","false","","","","Standard","false","","false",""
"a16bn00000108fhAAA","","Profit Before Taxes","a19bn000001uMdeAAE","false","true","false","true","","80.0","Profit Before Taxes","42742245511487017","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aSAAQ","","Net Worth Calcs","a19bn000001uMV1AAM","false","false","false","true","","85.0","Net Worth Calcs","42743873145835891","Financial","false","","true","","","","Standard","false","","false",""
"a16bn00000108akAAA","","Total Non-Current Assets","a19bn000001uMV3AAM","false","false","false","true","","20.0","Non-Current Assets","42744222787141605","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VSAAY","","Profit Before Taxes","a19bn000001uMUfAAM","false","false","false","false","","70.0","Profit Before Taxes","42745491802225011","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ajAAA","","Total Current Assets","a19bn000001uMV3AAM","false","false","false","true","","10.0","Current Assets","42746126549754466","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XmAAI","","FINANCING SURPLUS (REQMNTS)","a19bn000001uMUwAAM","false","true","false","true","","171.0","Financing Surplus (REQMNTS)","42749910968274937","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XVAAY","","Cash Collected From Sales","a19bn000001uMUwAAM","false","false","false","true","","1.0","Cash Collected From Sales","42750801877478177","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VXAAY","","Tax Detail","a19bn000001uMUfAAM","false","false","false","true","","87.5","Tax Detail","42752409590194436","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108I0AAI","","Total Long Term Assets","a19bn000001uMURAA2","false","false","false","true","","30.0","Long Term Assets","42753498730795560","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eEAAQ","","Cash Flow Coverage","a19bn000001uMdVAAU","false","false","false","true","","41.0","Cash Flow Coverage","4275480573220545","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108dvAAA","","Total Unexplained Balance","a19bn000001uMdSAAU","false","false","false","true","","221.0","Unexplained Balance","42755109178538638","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108caAAA","","Total Non-Current Assets","a19bn000001uMdMAAU","false","false","false","true","","20.0","Non-Current Assets","42757853251346614","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fzAAA","","Total Current Liabilities","a19bn000001uMdfAAE","false","true","false","true","","45.0","Total Current Liabilities","42758244964978582","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108UuAAI","","Personal Income","a19bn000001uMUbAAM","false","false","false","true","","10.0","Personal Income","42758869827764940","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108drAAA","","Net Change in Borrowing","a19bn000001uMdSAAU","false","false","false","true","","181.0","Change in Borrowing","42760867792006029","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gJAAQ","","Max Loan @ Policy LTV","a19bn000001uMdgAAE","false","false","false","true","","10000.0","Max Loan @ Policy LTV","42762995828569754","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108g4AAA","","Unexplained Difference","a19bn000001uMdfAAE","false","false","false","true","","82.5","Balance Check","42763190175849340","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108WYAAY","","Schedule K-1 Income","a19bn000001uMUnAAM","false","false","false","true","","60.0","Schedule K-1 Income","42763612584038019","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ceAAA","","Total Liabilities","a19bn000001uMdMAAU","false","true","false","true","","60.0","Total Liabilities (SubT)","42764458258914891","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108eIAAQ","","Change in Net Intangibles","a19bn000001uMdWAAU","false","false","false","true","","31.0","Change in Net Intangibles","42764684023272868","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XAAAY","","Chg. Net Fixed Assets","a19bn000001uMUtAAM","false","false","false","true","","130.0","Chg. Net Fixed Assets","42766917555403250","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dhAAA","","Cash Paid for Dividends & Interest","a19bn000001uMdSAAU","false","false","false","true","","81.0","Cash Paid for Dividends & Interest","42768032999315307","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZlAAI","","Change in Net Fixed Assets","a19bn000001uMUzAAM","false","false","false","true","","11.0","Change in Net Fixed Assets","42772103019685656","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ISAAY","","Total Value of Farm Production","a19bn000001uMUTAA2","false","false","false","true","","30.0","Value of Farm Production","42773546610849715","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gsAAA","","Room Summary","a19bn000001uMdjAAE","false","false","false","true","","0.0","Room Summary","42774201666933358","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108aNAAQ","","Total Non-Current Liabilities","a19bn000001uMV1AAM","false","false","false","true","","50.0","Non-Current Liabilities","42775796683682387","Financial","false","None","false","","","","Standard","false","","false",""
