"Id","IsDeleted","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Record__c","LLC_BI__lookupKey__c","Name"
"a3fDV000001T9E6YAK","false","a3YDV000000vWfJ2AU","a18DV0000033bJ3YAI","42826484561070523","a4T8c000000RKgL"
"a3fDV000001T9osYAC","false","a3YDV000000vXFn2AM","a18DV0000033qp0YAA","42826547769605010","a5xbn000000Jp6A"
"a3fDV000001T9VfYAK","false","a3YDV000000vXHa2AM","a18DV0000033qoNYAQ","42827322961967373","a5xbn000000Jp3p"
"a3fDV000001T9YqYAK","false","a3YDV000000vXIA2A2","a18DV0000033qVQYAY","42829191784443892","a3jbn000000le06"
"a3fDV000001T9GsYAK","false","a3YDV000000vWes2AE","a18DV0000033bQ5YAI","42829537852440374","a5x8c0000019SX5"
"a3fDV000001T9KMYA0","false","a3YDV000000vWf32AE","a18DV0000033qV3YAI","42829797817293739","a3jbn000000ldzO"
"a3fDV000001T9M8YAK","false","a3YDV000000vXFW2A2","a18DV0000033qrSYAQ","42830230420128223","a3fbn000000fu0f"
"a3fDV000001T9xDYAS","false","a3YDV000000vXEG2A2","a18DV0000033qLqYAI","42830235445339601","a5xbn000000Jp5A"
"a3fDV000001T9tiYAC","false","a3YDV000000vXEn2AM","a18DV0000033qV9YAI","42830290085863284","a5xbn000000Jozu"
"a3fDV000001T9WCYA0","false","a3YDV000000vWfJ2AU","a18DV0000033bYLYAY","42830434338510015","a3fbn000000fu52"
"a3fDV000001T9roYAC","false","a3YDV000000vXDz2AM","a18DV0000033qS7YAI","42830449747677523","a5xbn000000JoyN"
"a3fDV000001T9oQYAS","false","a3YDV000000vXIa2AM","a18DV0000033qoUYAQ","42830726547759947","a5xbn000000Jp3T"
"a3fDV000001T9wpYAC","false","a3YDV000000vXHv2AM","a18DV0000033bifYAA","42831016732692300","ProformaCFC"
"a3fDV000001T9K0YAK","false","a3YDV000000vXDz2AM","a18DV0000033qeeYAA","42831076775625085","a3jbn000000ldzG"
"a3fDV000001T9ShYAK","false","a3YDV000000vXGY2A2","a18DV0000033r7PYAQ","42831093742945180","a5xbn000000Joq4"
"a3fDV000001T9TUYA0","false","a3YDV000000vWf82AE","a18DV0000033qNWYAY","42831236360266341","a5xbn000000Joqm"
"a3fDV000001T9KFYA0","false","a3YDV000000vXDy2AM","a18DV0000033qdJYAQ","42831445206620235","a3fbn000000fu3h"
"a3fDV000001T9T7YAK","false","a3YDV000000vXDz2AM","a18DV0000033qNuYAI","42832997415997244","a5xbn000000JoqP"
"a3fDV000001T9TPYA0","false","a3YDV000000vXGp2AM","a18DV0000033qNUYAY","42833015693836970","a5xbn000000Joqh"
"a3fDV000001T9p2YAC","false","a3YDV000000vXJP2A2","a18DV0000033qp5YAA","42833686660882900","a5xbn000000Joug"
"a3fDV000001T9UwYAK","false","a3YDV000000vWer2AE","a18DV0000033r8aYAA","42833880012028487","a9Ibn000001OBEl"
"a3fDV000001T9jZYAS","false","a3YDV000000vWfG2AU","a18DV0000033qYuYAI","42834219525526203","a3jbn000000ldwJ"
"a3fDV000001T9yeYAC","false","a3YDV000000vXHF2A2","a18DV0000033qWJYAY","42835276217552709","a5xbn000000Jp4b"
"a3fDV000001T9t5YAC","false","a3YDV000000vXDz2AM","a18DV0000033qSyYAI","42835325396504519","a5xbn000000JozO"
"a3fDV000001T9LuYAK","false","a3YDV000000vWfR2AU","a18DV0000033qrFYAQ","42835662700500700","a3fbn000000fu0b"
"a3fDV000001T9GCYA0","false","a3YDV000000vWfD2AU","a18DV0000033bPKYAY","42836138850845332","a5x8c0000019SWO"
"a3fDV000001T9s1YAC","false","a3YDV000000vWeu2AE","a18DV0000033qToYAI","42836369530297815","a9Ibn000001OBF7"
"a3fDV000001T9qhYAC","false","a3YDV000000vXFn2AM","a18DV0000033r5OYAQ","42836769293518603","a5xbn000000Jp5b"
"a3fDV000001T9FXYA0","false","a3YDV000000vWf02AE","a18DV0000033bKlYAI","42836986664185705","a4T8c000000RKh2"
"a3fDV000001T9X3YAK","false","a3YDV000000vXJS2A2","a18DV0000033bZxYAI","42837094422609554","a5xbn000000Jp5Z"
"a3fDV000001T9MfYAK","false","a3YDV000000vWfR2AU","a18DV0000033quGYAQ","42838188416513404","a3fbn000000fu0u"
"a3fDV000001T9d8YAC","false","a3YDV000000vXGm2AM","a18DV0000033qxhYAA","42838463740522723","a5xbn000000JovV"
"a3fDV000001T97pYAC","false","a3YDV000000vWeu2AE","a18DV0000033axNYAQ","42838930985850475","a4T8c000000RKff"
"a3fDV000001T9tIYAS","false","a3YDV000000vXDz2AM","a18DV0000033qTZYAY","42839176408286265","a5xbn000000JozX"
"a3fDV000001T9NkYAK","false","a3YDV000000vXG62AM","a18DV0000033r2pYAA","42839183225140205","a6Qbn000000HYOq"
"a3fDV000001T9KiYAK","false","a3YDV000000vWfa2AE","a18DV0000033qekYAA","42839358639312659","a5xbn000000Jp10"
"a3fDV000001T9mZYAS","false","a3YDV000000vXG82AM","a18DV0000033qmvYAA","42839432959657449","a3jbn000000ldyh"
"a3fDV000001T98hYAC","false","a3YDV000000vWf82AE","a18DV0000033ayLYAQ","42839623960152492","a4T8c000000RKgA"
"a3fDV000001T9z7YAC","false","a3YDV000000vWf02AE","a18DV0000033qYFYAY","42841816672498847","a3jbn000000ldx9"
"a3fDV000001T9LDYA0","false","a3YDV000000vXDz2AM","a18DV0000033qw4YAA","42842554127594001","a5xbn000000Jom6"
"a3fDV000001T9YGYA0","false","a3YDV000000vWeu2AE","a18DV0000033qVHYAY","42842692674543247","a3jbn000000ldzl"
"a3fDV000001T9BMYA0","false","a3YDV000000vWfB2AU","a18DV0000033b2BYAQ","42842968836698183","a5x8c0000019SWX"
"a3fDV000001T9dqYAC","false","a3YDV000000vWf92AE","a18DV0000033qo6YAA","42843381527701438","a6Qbn000000HYOi"
"a3fDV000001T9EfYAK","false","a3YDV000000vWfB2AU","a18DV0000033bJdYAI","42843553619193398","a5x8c0000019SVt"
"a3fDV000001T9ZbYAK","false","a3YDV000000vWf22AE","a18DV0000033qVfYAI","42843962611532970","a3jbn000000le0K"
"a3fDV000001T9jjYAC","false","a3YDV000000vXHp2AM","a18DV0000033qOJYAY","42844148324319172","a5xbn000000Jot9"
"a3fDV000001T9wtYAC","false","a3YDV000000vWf92AE","a18DV0000033qMFYAY","42844383800527772","a5xbn000000Jovf"
"a3fDV000001T9ycYAC","false","a3YDV000000vXFd2AM","a18DV0000033bjRYAQ","42844569450511218","a5xbn000000Jp4a"
"a3fDV000001T9wMYAS","false","a3YDV000000vXHT2A2","a18DV0000033qLmYAI","42844758149056091","a5xbn000000Jp4s"
"a3fDV000001T9KUYA0","false","a3YDV000000vWf42AE","a18DV0000033qUJYAY","42844964294930928","a3fbn000000fu3l"
"a3fDV000001T9D0YAK","false","a3YDV000000vWeu2AE","a18DV0000033bHMYAY","42844967798265547","a3f8c000000BtOE"
"a3fDV000001T9WkYAK","false","a3YDV000000vWet2AE","a18DV0000033bYkYAI","42845269852784019","a9Ibn000001OBFO"
"a3fDV000001T9QbYAK","false","a3YDV000000vXJJ2A2","a18DV0000033qyNYAQ","42845756709455793","a5xbn000000JouT"
"a3fDV000001T9bHYAS","false","a3YDV000000vXDz2AM","a18DV0000033qyjYAA","42845859046399749","a5xbn000000JovK"
"a3fDV000001T9aRYAS","false","a3YDV000000vWf22AE","a18DV0000033qXXYAY","42846087735342243","a3jbn000000le0W"
"a3fDV000001T9xQYAS","false","a3YDV000000vXDz2AM","a18DV0000033qx8YAA","42846417595444167","a5xbn000000Jp46"
"a3fDV000001T9LbYAK","false","a3YDV000000vXF32AM","a18DV0000033qk1YAA","42847338744637615","a5xbn000000Jonf"
"a3fDV000001T9cnYAC","false","a3YDV000000vXDz2AM","a18DV0000033qlLYAQ","42847414736547883","a5xbn000000JowO"
"a3fDV000001T9vNYAS","false","a3YDV000000vWfN2AU","a18DV0000033qZXYAY","42847559746861090","a3fbn000000fu1m"
"a3fDV000001T9mdYAC","false","a3YDV000000vXGB2A2","a18DV0000033qn9YAA","42848992271694566","a3jbn000000ldym"
"a3fDV000001T9WJYA0","false","a3YDV000000vXHM2A2","a18DV0000033baHYAQ","4284899529146974","a5xbn000000Jp3b"
"a3fDV000001T9SCYA0","false","a3YDV000000vXGD2A2","a18DV0000033r3bYAA","42849203322085161","a5xbn000000Jope"
"a3fDV000001T9x7YAC","false","a3YDV000000vWf52AE","a18DV0000033qM9YAI","42849386027201913","a5xbn000000Jovb"
"a3fDV000001T9K3YAK","false","a3YDV000000vXDz2AM","a18DV0000033qegYAA","42849492011253940","a3jbn000000ldzJ"
"a3fDV000001T9qfYAC","false","a3YDV000000vXEk2AM","a18DV0000033bZCYAY","42849549547315082","a5xbn000000Jomr"
"a3fDV000001T9TIYA0","false","a3YDV000000vXGm2AM","a18DV0000033qNQYAY","42849622669640652","a5xbn000000JoqZ"
"a3fDV000001T9BKYA0","false","a3YDV000000vWfB2AU","a18DV0000033b29YAA","42850116790690023","a5x8c0000019SWV"
"a3fDV000001T9NhYAK","false","a3YDV000000vWeu2AE","a18DV0000033r2rYAA","42850195796083328","a9Ibn000001OAiG"
"a3fDV000001T9QzYAK","false","a3YDV000000vXFp2AM","a18DV0000033qzOYAQ","42850463158509735","a5xbn000000Joue"
"a3fDV000001T9kdYAC","false","a3YDV000000vXEM2A2","a18DV0000033qrsYAA","42850682001445114","a5xbn000000JomG"
"a3fDV000001T9bBYAS","false","a3YDV000000vXDz2AM","a18DV0000033qqdYAA","42851357737977227","a5xbn000000JovE"
"a3fDV000001T9rGYAS","false","a3YDV000000vXEY2A2","a18DV0000033qTFYAY","42851679889610010","a5xbn000000Joxs"
"a3fDV000001T9ptYAC","false","a3YDV000000vXHN2A2","a18DV0000033bYHYAY","42851865131278080","a3fbn000000fu5E"
"a3fDV000001T98JYAS","false","a3YDV000000vWet2AE","a18DV0000033axtYAA","42852530077975932","a4T8c000000RKg1"
"a3fDV000001T9xSYAS","false","a3YDV000000vXGk2AM","a18DV0000033qLCYAY","42852635037535695","a5xbn000000Jout"
"a3fDV000001T9tcYAC","false","a3YDV000000vWfC2AU","a18DV0000033qSSYAY","42853092693039769","a5xbn000000Jozr"
"a3fDV000001T9O8YAK","false","a3YDV000000vXGB2A2","a18DV0000033r2lYAA","42853225272603850","a3jbn000000ldvu"
"a3fDV000001T9oNYAS","false","a3YDV000000vWf82AE","a18DV0000033qoSYAQ","42853350865671849","a3jbn000000le42"
"a3fDV000001T9vwYAC","false","a3YDV000000vXEl2AM","a18DV0000033qguYAA","42853433523671944","a5xbn000000Joms"
"a3fDV000001T9tfYAC","false","a3YDV000000vXGl2AM","a18DV0000033qUKYAY","42853639720858016","a3fbn000000fu3F"
"a3fDV000001T9rtYAC","false","a3YDV000000vXHe2AM","a18DV0000033qSCYAY","42854001863283855","CFAvailtoServiceDebt"
"a3fDV000001T9MGYA0","false","a3YDV000000vWfR2AU","a18DV0000033qrXYAQ","42854149804753565","a3fbn000000fu0j"
"a3fDV000001T9nVYAS","false","a3YDV000000vXG92AM","a18DV0000033qtWYAQ","42855174664604063","a5xbn000000JoxQ"
"a3fDV000001T9mAYAS","false","a3YDV000000vXDz2AM","a18DV0000033qmLYAQ","42856341282507117","a5xbn000000Jom2"
"a3fDV000001T9JuYAK","false","a3YDV000000vWfL2AU","a18DV0000033qeaYAA","42856365220461132","a3jbn000000ldzD"
"a3fDV000001T9kjYAC","false","a3YDV000000vXES2A2","a18DV0000033qryYAA","42856557574444757","a5xbn000000JomO"
"a3fDV000001T9yoYAC","false","a3YDV000000vXFM2A2","a18DV0000033bj9YAA","42856644062599822","a5xbn000000Jp4e"
"a3fDV000001T9utYAC","false","a3YDV000000vXIA2A2","a18DV0000033qZBYAY","42856925817230423","a5xbn000000Joti"
"a3fDV000001T9J1YAK","false","a3YDV000000vXH62AM","a18DV0000033qeNYAQ","42856943361346681","a3fbn000000fu3K"
"a3fDV000001T9SSYA0","false","a3YDV000000vXDz2AM","a18DV0000033qNMYAY","42857294473660882","a5xbn000000Jopr"
"a3fDV000001TA01YAG","false","a3YDV000000vXHM2A2","a18DV0000033qXtYAI","42857514903802470","a5xbn000000Jou0"
"a3fDV000001T9IaYAK","false","a3YDV000000vWeu2AE","a18DV0000033qUtYAI","42857594113192080","a3jbn000000ldyu"
"a3fDV000001T9gqYAC","false","a3YDV000000vXDz2AM","a18DV0000033qLyYAI","42857670003077558","a5xbn000000Jov4"
"a3fDV000001T9daYAC","false","a3YDV000000vXDz2AM","a18DV0000033qxRYAQ","42857837350370500","a5xbn000000JovA"
"a3fDV000001T9j3YAC","false","a3YDV000000vXDz2AM","a18DV0000033qQHYAY","42858228898981463","a3jbn000000ldw2"
"a3fDV000001T9UTYA0","false","a3YDV000000vXDz2AM","a18DV0000033r8UYAQ","42858443628669381","a5xbn000000Jora"
"a3fDV000001T9j6YAC","false","a3YDV000000vXGd2AM","a18DV0000033qZQYAY","42859401494785292","a5xbn000000Josw"
"a3fDV000001T9zOYAS","false","a3YDV000000vWf12AE","a18DV0000033qYKYAY","42859729328392505","a3jbn000000ldwy"
"a3fDV000001T9JDYA0","false","a3YDV000000vWfH2AU","a18DV0000033qeTYAQ","42860015373381948","a3fbn000000fu1f"
"a3fDV000001T9WRYA0","false","a3YDV000000vWfB2AU","a18DV0000033baKYAQ","42860024002789489","a3jbn000000le3R"
"a3fDV000001T9NaYAK","false","a3YDV000000vXEE2A2","a18DV0000033r2yYAA","42860240439822575","a5xbn000000Jom8"
"a3fDV000001T9unYAC","false","a3YDV000000vXDz2AM","a18DV0000033qZ6YAI","42860339160354553","a3fbn000000fu1k"
"a3fDV000001T9R3YAK","false","a3YDV000000vXJP2A2","a18DV0000033qzQYAQ","42860445720131592","a5xbn000000Joug"
"a3fDV000001T9AKYA0","false","a3YDV000000vWfP2AU","a18DV0000033b0oYAA","42860560065510758","a5x8c0000019SW2"
"a3fDV000001T9wHYAS","false","a3YDV000000vXHT2A2","a18DV0000033qLjYAI","42860657334766673","a3jbn000000le25"
"a3fDV000001T9ROYA0","false","a3YDV000000vWfL2AU","a18DV0000033qqQYAQ","42860903692298588","a6Qbn000000HYOr"
"a3fDV000001T9FsYAK","false","a3YDV000000vWf22AE","a18DV0000033bLEYAY","42861683121833687","a4T8c000000RKhE"
"a3fDV000001T9dIYAS","false","a3YDV000000vXGu2AM","a18DV0000033qxlYAA","42861799865620998","a5xbn000000Jovc"
"a3fDV000001T9ueYAC","false","a3YDV000000vXFm2AM","a18DV0000033qOhYAI","42862606305751319","a5xbn000000Jote"
"a3fDV000001T9xoYAC","false","a3YDV000000vWf82AE","a18DV0000033binYAA","42862829376272491","a5xbn000000Jp4D"
"a3fDV000001T9j5YAC","false","a3YDV000000vXDz2AM","a18DV0000033qQIYAY","42862885320721048","a3jbn000000ldw3"
"a3fDV000001T9uyYAC","false","a3YDV000000vXEH2A2","a18DV0000033qXjYAI","42863203855158564","a5xbn000000Jotl"
"a3fDV000001T9E1YAK","false","a3YDV000000vWf82AE","a18DV0000033bIrYAI","42863904217562625","a5x8c0000019SVl"
"a3fDV000001T9AyYAK","false","a3YDV000000vWf32AE","a18DV0000033b1XYAQ","4286394265842027","a4T8c000000RKhJ"
"a3fDV000001T99AYAS","false","a3YDV000000vWfJ2AU","a18DV0000033azYYAQ","42864896448346230","a4T8c000000RKgQ"
"a3fDV000001T9DiYAK","false","a3YDV000000vWf82AE","a18DV0000033bIYYAY","42865446058687679","a4T8c000000RKgC"
"a3fDV000001T9j0YAC","false","a3YDV000000vXGj2AM","a18DV0000033qQDYAY","42865470041617111","templatechangeinre"
"a3fDV000001T9zlYAC","false","a3YDV000000vXIS2A2","a18DV0000033qZyYAI","42865713059647052","a5xbn000000Jotz"
"a3fDV000001T9jWYAS","false","a3YDV000000vXH12AM","a18DV0000033qYtYAI","42865742450008294","a5xbn000000Jot1"
"a3fDV000001T9R6YAK","false","a3YDV000000vWeu2AE","a18DV0000033qzRYAQ","42866471131563003","a9Ibn000001OBEw"
"a3fDV000001T9IJYA0","false","a3YDV000000vXK32AM","a18DV0000033qeDYAQ","4286674010493052","a5xbn000000Jp0C"
"a3fDV000001T9moYAC","false","a3YDV000000vXG82AM","a18DV0000033qtPYAQ","42868222146225694","a5xbn000000Jowj"
"a3fDV000001T9l4YAC","false","a3YDV000000vXDz2AM","a18DV0000033qsOYAQ","42869131542770251","a5xbn000000Joma"
"a3fDV000001T9zGYAS","false","a3YDV000000vXIL2A2","a18DV0000033qP7YAI","42869580098998556","a3fbn000000fu1w"
"a3fDV000001T9KhYAK","false","a3YDV000000vXK52AM","a18DV0000033qekYAA","42869954601844312","a3jbn000000ldzX"
"a3fDV000001T9pZYAS","false","a3YDV000000vWet2AE","a18DV0000033qQdYAI","42870257337796994","a9Ibn000001OBEr"
"a3fDV000001T9QmYAK","false","a3YDV000000vWes2AE","a18DV0000033qyVYAQ","42870333627530974","a9Ibn000001OBEq"
"a3fDV000001T9o3YAC","false","a3YDV000000vXHO2A2","a18DV0000033r5hYAA","42870579237877665","a5xbn000000Jp67"
"a3fDV000001T9WNYA0","false","a3YDV000000vXIW2A2","a18DV0000033baJYAQ","42870626186841894","a5xbn000000Jp4u"
"a3fDV000001T9J8YAK","false","a3YDV000000vXH72AM","a18DV0000033qeRYAQ","42870804475158611","a3fbn000000fu3O"
"a3fDV000001T9ylYAC","false","a3YDV000000vXDz2AM","a18DV0000033qx3YAA","42870824159787629","a3jbn000000le1r"
"a3fDV000001T9tHYAS","false","a3YDV000000vXDz2AM","a18DV0000033qTaYAI","42870896024644169","a5xbn000000JozY"
"a3fDV000001TA0CYAW","false","a3YDV000000vWf82AE","a18DV0000033qPFYAY","42871782766180855","a3jbn000000ldxQ"
"a3fDV000001T9JmYAK","false","a3YDV000000vXJy2AM","a18DV0000033qUjYAI","42872381691657687","a3fbn000000fu3W"
"a3fDV000001T9stYAC","false","a3YDV000000vXDz2AM","a18DV0000033qTWYAY","42872676713191784","a5xbn000000JozE"
"a3fDV000001T9EOYA0","false","a3YDV000000vWfB2AU","a18DV0000033bJMYAY","42872749670196607","a3f8c000000BtOW"
"a3fDV000001T9L6YAK","false","a3YDV000000vXDz2AM","a18DV0000033qvjYAA","42873683814959581","a5xbn000000Jp16"
"a3fDV000001T9oGYAS","false","a3YDV000000vXHZ2A2","a18DV0000033qoQYAQ","42873810978332322","a5xbn000000Jp2h"
"a3fDV000001T9gAYAS","false","a3YDV000000vXEV2A2","a18DV0000033qwUYAQ","42874009712551275","a5xbn000000Jp2R"
"a3fDV000001T9KpYAK","false","a3YDV000000vWfK2AU","a18DV0000033r49YAA","42874128163946982","a9Ibn000001OBEz"
"a3fDV000001T9QJYA0","false","a3YDV000000vXDz2AM","a18DV0000033qa5YAA","42874787070226478","a3jbn000000ldyQ"
"a3fDV000001T9RzYAK","false","a3YDV000000vXGN2A2","a18DV0000033r7NYAQ","42874811406351119","a5xbn000000JopR"
"a3fDV000001T9txYAC","false","a3YDV000000vWfP2AU","a18DV0000033qdhYAA","42874872794235301","a3jbn000000ldyr"
"a3fDV000001T9W1YAK","false","a3YDV000000vXEM2A2","a18DV0000033qcHYAQ","42874999457367443","priorperiodtotalliabilities"
"a3fDV000001T9gNYAS","false","a3YDV000000vWfJ2AU","a18DV0000033qvsYAA","42875408723654205","a3fbn000000fu4J"
"a3fDV000001T9TtYAK","false","a3YDV000000vXGw2AM","a18DV0000033qODYAY","42875736882576017","a5xbn000000Jor4"
"a3fDV000001T9FjYAK","false","a3YDV000000vWf12AE","a18DV0000033bKxYAI","42875950173031501","a4T8c000000RKh5"
"a3fDV000001T9XdYAK","false","a3YDV000000vWfB2AU","a18DV0000033baPYAQ","42876257079881888","a3jbn000000le3f"
"a3fDV000001T9VSYA0","false","a3YDV000000vWf62AE","a18DV0000033qb9YAA","42876274717444821","a3fbn000000fu4E"
"a3fDV000001T9JwYAK","false","a3YDV000000vXGb2AM","a18DV0000033qebYAA","42877562729666116","a5xbn000000Jp0l"
"a3fDV000001T9guYAC","false","a3YDV000000vXHb2AM","a18DV0000033qMlYAI","42877941410309585","a5xbn000000Jp2f"
"a3fDV000001T9DnYAK","false","a3YDV000000vWf82AE","a18DV0000033bIdYAI","42878081946573629","a3f8c000000BtOO"
"a3fDV000001T9PjYAK","false","a3YDV000000vWfa2AE","a18DV0000033qi8YAA","42878238131278154","a3jbn000000ldy5"
"a3fDV000001T9gaYAC","false","a3YDV000000vXID2A2","a18DV0000033qWcYAI","42878251186173117","a5xbn000000Jp2Y"
"a3fDV000001T9hrYAC","false","a3YDV000000vWf22AE","a18DV0000033r96YAA","42878975407538920","a4Wbn000000hSHl"
"a3fDV000001T9BjYAK","false","a3YDV000000vWf22AE","a18DV0000033b2aYAA","42879098909414589","a5x8c0000019SWu"
"a3fDV000001T9yYYAS","false","a3YDV000000vXEI2A2","a18DV0000033bjPYAQ","42879178862596054","a5xbn000000Jp4Y"
"a3fDV000001T9DeYAK","false","a3YDV000000vWf52AE","a18DV0000033bIUYAY","42879214197156235","a4T8c000000RKg9"
"a3fDV000001T9kPYAS","false","a3YDV000000vWeu2AE","a18DV0000033qPZYAY","42879351299486763","a3jbn000000ldwV"
"a3fDV000001T9jHYAS","false","a3YDV000000vWes2AE","a18DV0000033qPWYAY","42879599124276071","a3jbn000000ldwB"
"a3fDV000001T9LjYAK","false","a3YDV000000vXFB2A2","a18DV0000033qk9YAA","42879659161098921","a5xbn000000Jonn"
"a3fDV000001T9BcYAK","false","a3YDV000000vWf12AE","a18DV0000033b2TYAQ","42879665026062645","a5x8c0000019SWn"
"a3fDV000001T9acYAC","false","a3YDV000000vXJN2A2","a18DV0000033quzYAA","42880046167680759","a5xbn000000Jp1o"
"a3fDV000001T9udYAC","false","a3YDV000000vWfG2AU","a18DV0000033qZnYAI","42880099938048610","a3fbn000000fu1j"
"a3fDV000001T9mcYAC","false","a3YDV000000vXGB2A2","a18DV0000033qn1YAA","42880735457967910","a3jbn000000ldyl"
"a3fDV000001T9mRYAS","false","a3YDV000000vXG72AM","a18DV0000033qmpYAA","42880931715784743","a3jbn000000ldya"
"a3fDV000001T9MtYAK","false","a3YDV000000vXFm2AM","a18DV0000033r1TYAQ","42881100384047257","a5xbn000000JooH"
"a3fDV000001T9eXYAS","false","a3YDV000000vWf52AE","a18DV0000033qgcYAA","42881224849009187","a3fbn000000fu46"
"a3fDV000001T9OuYAK","false","a3YDV000000vXDz2AM","a18DV0000033qQ8YAI","42881374188856642","a3fbn000000fu2L"
"a3fDV000001T9v0YAC","false","a3YDV000000vWf12AE","a18DV0000033qXkYAI","42881983184259559","a3jbn000000ldwl"
"a3fDV000001T9GhYAK","false","a3YDV000000vWfR2AU","a18DV0000033bPrYAI","42882346942575134","a5x8c0000019SWt"
"a3fDV000001T9vCYAS","false","a3YDV000000vWfB2AU","a18DV0000033qY6YAI","42882366442888139","a3jbn000000ldwr"
"a3fDV000001T9LxYAK","false","a3YDV000000vXFN2A2","a18DV0000033qrIYAQ","42883003577202905","a5xbn000000Jons"
"a3fDV000001T9gFYAS","false","a3YDV000000vXEa2AM","a18DV0000033r4cYAA","42883184545409455","tangiblenetworthclass"
"a3fDV000001T9UNYA0","false","a3YDV000000vXDz2AM","a18DV0000033r8xYAA","42883341816397365","a5xbn000000JorU"
"a3fDV000001T9zwYAC","false","a3YDV000000vWfB2AU","a18DV0000033qXqYAI","42883972708439657","a3jbn000000ldwu"
"a3fDV000001T9sAYAS","false","a3YDV000000vXDz2AM","a18DV0000033qTtYAI","42884471640984805","a5xbn000000Joyd"
"a3fDV000001T9LvYAK","false","a3YDV000000vWfR2AU","a18DV0000033qrGYAQ","42884882991636240","a3fbn000000fu0c"
"a3fDV000001T9M6YAK","false","a3YDV000000vXDv2AM","a18DV0000033qrQYAQ","42885315095540125","a5xbn000000Jonz"
"a3fDV000001T9zbYAC","false","a3YDV000000vWet2AE","a18DV0000033qP9YAI","42885698144321018","a3fbn000000fu25"
"a3fDV000001T9j8YAC","false","a3YDV000000vWer2AE","a18DV0000033qP0YAI","42885769279521987","a3jbn000000ldw4"
"a3fDV000001T9naYAC","false","a3YDV000000vXGB2A2","a18DV0000033qtbYAA","42885837033316565","a5xbn000000JoxV"
"a3fDV000001T99kYAC","false","a3YDV000000vWfN2AU","a18DV0000033b09YAA","42886657227545937","a4T8c000000RKgb"
"a3fDV000001T9mKYAS","false","a3YDV000000vXJU2A2","a18DV0000033qfyYAA","42886676944210462","M1 6a Depreciation"
"a3fDV000001T97eYAC","false","a3YDV000000vWer2AE","a18DV0000033ax8YAA","42887516221298555","a4T8c000000RKfU"
"a3fDV000001T9ZaYAK","false","a3YDV000000vXIc2AM","a18DV0000033qVfYAI","42887872295148990","a5xbn000000Jp1a"
"a3fDV000001T9BLYA0","false","a3YDV000000vWfB2AU","a18DV0000033b2AYAQ","42887983409173538","a5x8c0000019SWW"
"a3fDV000001T9B2YAK","false","a3YDV000000vWf42AE","a18DV0000033b1rYAA","42888185861422463","a5x8c0000019SWD"
"a3fDV000001T9qcYAC","false","a3YDV000000vXIK2A2","a18DV0000033bYjYAI","42888273841534102","a5xbn000000Jp6d"
"a3fDV000001T9LnYAK","false","a3YDV000000vXFF2A2","a18DV0000033qkGYAQ","42888428514314199","Average Total Farm Assets"
"a3fDV000001T9wvYAC","false","a3YDV000000vWfB2AU","a18DV0000033qMHYAY","42888841925503522","a5xbn000000Jool"
"a3fDV000001T9zRYAS","false","a3YDV000000vWf22AE","a18DV0000033qYNYAY","42888850985908161","a3jbn000000ldxA"
"a3fDV000001T9bhYAC","false","a3YDV000000vXG32AM","a18DV0000033r6KYAQ","42889216127569177","a5xbn000000Jook"
"a3fDV000001T9i3YAC","false","a3YDV000000vXHO2A2","a18DV0000033r7bYAA","42889780356394212","a5xbn000000JosY"
"a3fDV000001T9WEYA0","false","a3YDV000000vWfJ2AU","a18DV0000033bYMYAY","42890073514297254","a3fbn000000fu54"
"a3fDV000001TA06YAG","false","a3YDV000000vWfB2AU","a18DV0000033qXvYAI","42891090683455807","a3jbn000000ldxN"
"a3fDV000001T9p9YAC","false","a3YDV000000vWeu2AE","a18DV0000033qp8YAA","42891751585382736","a9Ibn000001OBEw"
"a3fDV000001T9xcYAC","false","a3YDV000000vXDz2AM","a18DV0000033qKyYAI","42892332681276226","a5xbn000000Joun"
"a3fDV000001T9vQYAS","false","a3YDV000000vXII2A2","a18DV0000033qZZYAY","42892704841132799","a3fbn000000fu1o"
"a3fDV000001T9R0YAK","false","a3YDV000000vWeu2AE","a18DV0000033qzOYAQ","42893008820817374","a9Ibn000001OBEt"
"a3fDV000001T9T4YAK","false","a3YDV000000vXDz2AM","a18DV0000033qNqYAI","42893045664675821","a5xbn000000JoqM"
"a3fDV000001T9VTYA0","false","a3YDV000000vXHW2A2","a18DV0000033qbAYAQ","42893154581554447","a3fbn000000fu4y"
"a3fDV000001T9FTYA0","false","a3YDV000000vWf02AE","a18DV0000033bKhYAI","42893286350923088","a4T8c000000RKgz"
"a3fDV000001T9fFYAS","false","a3YDV000000vXEk2AM","a18DV0000033qgSYAQ","42893468648841629","a5xbn000000Jp27"
"a3fDV000001T9KbYAK","false","a3YDV000000vWeu2AE","a18DV0000033qUUYAY","42893773388588571","a3jbn000000ldzT"
"a3fDV000001T9EUYA0","false","a3YDV000000vWfB2AU","a18DV0000033bJSYAY","42894135192694680","a6A8c000000DJqd"
"a3fDV000001T9DrYAK","false","a3YDV000000vWf62AE","a18DV0000033bIhYAI","4289436510888903","a4T8c000000RKgG"
"a3fDV000001T9BaYAK","false","a3YDV000000vWfG2AU","a18DV0000033b2RYAQ","42894440823672241","a5x8c0000019SWl"
