"Id","IsDeleted","Name","OwnerId","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Group__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Primary_Button_Text__c","nFORCE__Question_Group__c","nFORCE__Route__c","nFORCE__Visibility_Criteria__c","nFORCE__lookupKey__c"
"a0jWD000006mr4uYAA","false","17228","005al00000RVcKvAAL","loan-team-m","<a href=""/a0sWD00000Xo7l1"" target=""_blank"">Loan Team Member Information</a>","","","a0XWD000002hCAw2AM","false","false","false","false","2010.0","a0mWD000003RDy9YAG","","","a0mWD000003RDy9YAG","","a2Dbn000005LhOKEA0"
"a0jWD000006mr4vYAA","false","17229","005al00000RVcKvAAL","loan-team-m","<a href=""/a0sWD00000Xo7l1"" target=""_blank"">Loan Team Member Information</a>","","","a0XWD000002hCAe2AM","false","false","false","false","2010.0","a0mWD000003RDy9YAG","","","a0mWD000003RDy9YAG","","a2Dbn000005LhOMEA0"
"a0jWD000006mr4wYAA","false","17230","005al00000RVcKvAAL","loan-team-m","<a href=""/a0sWD00000Xo7l1"" target=""_blank"">Loan Team Member Information</a>","","","a0XWD000002hCAp2AM","false","false","false","false","2010.0","a0mWD000003RDy9YAG","","","a0mWD000003RDy9YAG","","a2Dbn000005LhONEA0"
"a0jWD000006mr4xYAA","false","17231","005al00000RVcKvAAL","loan-team-m","<a href=""/a0sWD00000Xo7l1"" target=""_blank"">Loan Team Member Information</a>","","","a0XWD000002hCAw2AM","false","false","false","false","2000.0","","","","a0mWD000003RDy9YAG","","a2Dbn000005LhOOEA0"
"a0jWD000006mr4yYAA","false","17232","005al00000RVcKvAAL","loan-team-m","<a href=""/a0sWD00000Xo7l1"" target=""_blank"">Loan Team Member Information</a>","","","a0XWD000002hCAe2AM","false","false","false","false","2000.0","","","","a0mWD000003RDy9YAG","","a2Dbn000005LhOQEA0"
"a0jWD000006mr4zYAA","false","17233","005al00000RVcKvAAL","loan-team-m","<a href=""/a0sWD00000Xo7l1"" target=""_blank"">Loan Team Member Information</a>","","","a0XWD000002hCAp2AM","false","false","false","false","2000.0","","","","a0mWD000003RDy9YAG","","a2Dbn000005LhOREA0"
"a0jWD000006mr50YAA","false","17234","005al00000RVcKvAAL","relationship-loans","<a href=""/a0sWD00000XoCGt"" target=""_blank"">Loans</a>","","","a0XWD000002hCAP2A2","false","false","false","false","0.0","a0mWD000003RE0FYAW","","","a0mWD000003RE0FYAW","","a2Dbn000005LhOSEA0"
"a0jWD000006mr51YAA","false","17235","005al00000RVcKvAAL","relationship-loans","<a href=""/a0sWD00000XoCGt"" target=""_blank"">Loans</a>","","","a0XWD000002hC9z2AE","false","false","false","false","0.0","a0mWD000003RE0FYAW","","","a0mWD000003RE0FYAW","","a2Dbn000005LhOTEA0"
"a0jWD000006mr52YAA","false","17236","005al00000RVcKvAAL","relationship-loans","<a href=""/a0sWD00000XoCGt"" target=""_blank"">Loans</a>","","","a0XWD000002hCAP2A2","false","false","false","false","2.0","","","","a0mWD000003RE0FYAW","","a2Dbn000005LhOUEA0"
"a0jWD000006mr53YAA","false","17237","005al00000RVcKvAAL","relationship-loans","<a href=""/a0sWD00000XoCGt"" target=""_blank"">Loans</a>","","","a0XWD000002hC9z2AE","false","false","false","false","2.0","","","","a0mWD000003RE0FYAW","","a2Dbn000005LhOVEA0"
"a0jWD000006mr54YAA","false","17238","005al00000RVcKvAAL","relationship-location","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAP2A2","false","false","false","false","3.0","a0mWD000003RDy7YAG","","","a0mWD000003RDTKYA4","","a2Dbn000005LhOWEA0"
"a0jWD000006mr55YAA","false","17239","005al00000RVcKvAAL","relationship-location","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9z2AE","false","false","false","false","3.0","a0mWD000003RDT4YAO","","","a0mWD000003RDTKYA4","","a2Dbn000005LhOXEA0"
"a0jWD000006mr56YAA","false","17240","005al00000RVcKvAAL","covenant-management-m","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAe2AM","false","false","false","false","10020.0","a0mWD000003RDz3YAG","","","a0mWD000003RDxpYAG","","a2Dbn000005LhOdEAK"
"a0jWD000006mr57YAA","false","17241","005al00000RVcKvAAL","action-manage-portal-user","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAw2AM","false","false","false","false","9500120.0","","","","a0mWD000003RDZnYAO","","a2Dbn000005LhOeEAK"
"a0jWD000006mr58YAA","false","17242","005al00000RVcKvAAL","action-manage-portal-user","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAe2AM","false","false","false","false","9000080.0","","","","a0mWD000003RDZnYAO","","a2Dbn000005LhOgEAK"
"a0jWD000006mr59YAA","false","17243","005al00000RVcKvAAL","action-manage-portal-user","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAp2AM","false","false","false","false","9000080.0","","","","a0mWD000003RDZnYAO","","a2Dbn000005LhOhEAK"
"a0jWD000006mr5AYAQ","false","17244","005al00000RVcKvAAL","manage-fees","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAe2AM","false","false","false","false","6020.0","a0mWD000003RE0mYAG","","","a0mWD000003RDYQYA4","","a2Dbn000005LhOjEAK"
"a0jWD000006mr5BYAQ","false","17245","005al00000RVcKvAAL","manage-fees","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAp2AM","false","false","false","false","6020.0","a0mWD000003RE0mYAG","","","a0mWD000003RDYQYA4","","a2Dbn000005LhOkEAK"
"a0jWD000006mr5CYAQ","false","17246","005al00000RVcKvAAL","manage-loan-team","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAw2AM","false","false","false","false","2020.0","a0mWD000003RDy9YAG","","","a0mWD000003RDYWYA4","","a2Dbn000005LhOlEAK"
"a0jWD000006mr5DYAQ","false","17247","005al00000RVcKvAAL","manage-loan-team","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAe2AM","false","false","false","false","2020.0","a0mWD000003RDy9YAG","","","a0mWD000003RDYWYA4","","a2Dbn000005LhOnEAK"
"a0jWD000006mr5EYAQ","false","17248","005al00000RVcKvAAL","manage-loan-team","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAp2AM","false","false","false","false","2020.0","a0mWD000003RDy9YAG","","","a0mWD000003RDYWYA4","","a2Dbn000005LhOoEAK"
"a0jWD000006mr5FYAQ","false","17249","005al00000RVcKvAAL","manage-memos","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAe2AM","false","false","false","false","16010.0","a0mWD000003RDXEYA4","","","a0mWD000003RDXKYA4","","a2Dbn000005LhOqEAK"
"a0jWD000006mr5GYAQ","false","17250","005al00000RVcKvAAL","manage-memos","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAp2AM","false","false","false","false","16010.0","a0mWD000003RDXEYA4","","","a0mWD000003RDXKYA4","","a2Dbn000005LhOrEAK"
"a0jWD000006mr5HYAQ","false","17251","005al00000RVcKvAAL","memos","<a href=""/a0sWD00000XnoKC"" target=""_blank"">Memos</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAe2AM","false","false","false","false","16020.0","a0mWD000003RDXEYA4","","","a0mWD000003RDXEYA4","","a2Dbn000005LhOtEAK"
"a0jWD000006mr5IYAQ","false","17252","005al00000RVcKvAAL","memos","<a href=""/a0sWD00000XnoKC"" target=""_blank"">Memos</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAp2AM","false","false","false","false","16020.0","a0mWD000003RDXEYA4","","","a0mWD000003RDXEYA4","","a2Dbn000005LhOuEAK"
"a0jWD000006mr5JYAQ","false","17253","005al00000RVcKvAAL","memos","<a href=""/a0sWD00000XnoKC"" target=""_blank"">Memos</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAe2AM","false","false","false","false","16000.0","","","","a0mWD000003RDXEYA4","","a2Dbn000005LhOwEAK"
"a0jWD000006mr5KYAQ","false","17254","005al00000RVcKvAAL","memos","<a href=""/a0sWD00000XnoKC"" target=""_blank"">Memos</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAp2AM","false","false","false","false","16000.0","","","","a0mWD000003RDXEYA4","","a2Dbn000005LhOxEAK"
"a0jWD000006mr5LYAQ","false","17255","005al00000RVcKvAAL","loan-narrative","<a href=""/a0sWD00000Xo7aC"" target=""_blank"">Narrative</a>","","","a0XWD000002hCAw2AM","false","false","false","false","1180.0","a0mWD000003RDwKYAW","","","a0mWD000003RDYsYAO","","a2Dbn000005LhOyEAK"
"a0jWD000006mr5MYAQ","false","17256","005al00000RVcKvAAL","loan-narrative","<a href=""/a0sWD00000Xo7aC"" target=""_blank"">Narrative</a>","","","a0XWD000002hCAe2AM","false","false","false","false","1180.0","a0mWD000003RDwKYAW","","","a0mWD000003RDYsYAO","","a2Dbn000005LhP0EAK"
"a0jWD000006mr5NYAQ","false","17257","005al00000RVcKvAAL","relationship-new-deposit","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAP2A2","false","false","false","true","1.0","a0mWD000003RDyWYAW","","","a0mWD000003RDuwYAG","","a2Dbn000005LhP1EAK"
"a0jWD000006mr5OYAQ","false","17258","005al00000RVcKvAAL","relationship-new-deposit","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9z2AE","false","false","false","true","1.0","a0mWD000003RDyWYAW","","","a0mWD000003RDuwYAG","","a2Dbn000005LhP2EAK"
"a0jWD000006mr5PYAQ","false","17259","005al00000RVcKvAAL","action-limit-sublimit-takedown","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAw2AM","false","false","false","false","9500100.0","","","","a0mWD000003RDYGYA4","","a2Dbn000005LhP3EAK"
"a0jWD000006mr5QYAQ","false","17260","005al00000RVcKvAAL","action-limit-sublimit-takedown","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAe2AM","false","false","false","false","9000060.0","","","","a0mWD000003RDYGYA4","","a2Dbn000005LhP5EAK"
"a0jWD000006mr5RYAQ","false","17261","005al00000RVcKvAAL","relationship-new-loan","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCAP2A2","false","false","false","false","1.0","a0mWD000003RE0FYAW","","","a0mWD000003RDu9YAG","","a2Dbn000005LhP6EAK"
"a0jWD000006mr5SYAQ","false","17262","005al00000RVcKvAAL","relationship-new-loan","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9z2AE","false","false","false","false","1.0","a0mWD000003RE0FYAW","","","a0mWD000003RDu9YAG","","a2Dbn000005LhP7EAK"
"a0jWD000006mr5TYAQ","false","17263","005al00000RVcKvAAL","relationship-ongoing-servicing","<a href=""/a0sWD00000XoCGm"" target=""_blank"">Activities</a>","","","a0XWD000002hCAP2A2","false","false","false","false","0.0","a0mWD000003RDTpYAO","","","a0mWD000003RDTpYAO","","a2Dbn000005LhP8EAK"
"a0jWD000006mr5UYAQ","false","17264","005al00000RVcKvAAL","relationship-ongoing-servicing","<a href=""/a0sWD00000XoCGm"" target=""_blank"">Activities</a>","","","a0XWD000002hC9z2AE","false","false","false","false","0.0","a0mWD000003RDTpYAO","","","a0mWD000003RDTpYAO","","a2Dbn000005LhP9EAK"
"a0jWD000006mr5VYAQ","false","17265","005al00000RVcKvAAL","relationship-ongoing-servicing","<a href=""/a0sWD00000XoCGm"" target=""_blank"">Activities</a>","","","a0XWD000002hCAP2A2","false","false","false","false","11.0","","","","a0mWD000003RDTpYAO","","a2Dbn000005LhPAEA0"
"a0jWD000006mr5WYAQ","false","17266","005al00000RVcKvAAL","relationship-ongoing-servicing","<a href=""/a0sWD00000XoCGm"" target=""_blank"">Activities</a>","","","a0XWD000002hC9z2AE","false","false","false","false","11.0","","","","a0mWD000003RDTpYAO","","a2Dbn000005LhPBEA0"
"a0jWD000006mr5XYAQ","false","17267","005al00000RVcKvAAL","relationship-opportunity","<a href=""/a0sWD00000XoCGu"" target=""_blank"">Opportunities</a>","","","a0XWD000002hCAP2A2","false","false","false","false","0.0","a0mWD000003RDURYA4","","","a0mWD000003RDURYA4","","a2Dbn000005LhPCEA0"
"a0jWD000006mr5YYAQ","false","17268","005al00000RVcKvAAL","relationship-opportunity","<a href=""/a0sWD00000XoCGu"" target=""_blank"">Opportunities</a>","","","a0XWD000002hC9z2AE","false","false","false","false","0.0","a0mWD000003RDURYA4","","","a0mWD000003RDURYA4","","a2Dbn000005LhPDEA0"
"a0jWD000006mr5ZYAQ","false","17269","005al00000RVcKvAAL","relationship-opportunity","<a href=""/a0sWD00000XoCGu"" target=""_blank"">Opportunities</a>","","","a0XWD000002hCAP2A2","false","false","false","false","4.0","","","","a0mWD000003RDURYA4","","a2Dbn000005LhPEEA0"
"a0jWD000006mr5aYAA","false","17270","005al00000RVcKvAAL","relationship-opportunity","<a href=""/a0sWD00000XoCGu"" target=""_blank"">Opportunities</a>","","","a0XWD000002hC9z2AE","false","false","false","false","4.0","","","","a0mWD000003RDURYA4","","a2Dbn000005LhPFEA0"
"a0jWD000006mr5bYAA","false","17271","005al00000RVcKvAAL","relationship-other-business","<a href=""/a0sWD00000XoCGv"" target=""_blank"">Other Information</a>","","","a0XWD000002hCAP2A2","false","false","false","false","2.0","a0mWD000003RDy7YAG","","","a0mWD000003RDZyYAO","","a2Dbn000005LhPGEA0"
"a0jWD000006mr5cYAA","false","17272","005al00000RVcKvAAL","relationship-overview-business","<a href=""/a0sWD00000XoCGr"" target=""_blank"">Overview</a>","","","a0XWD000002hCAP2A2","false","false","false","false","1.0","a0mWD000003RDy7YAG","","","a0mWD000003RDy7YAG","","a2Dbn000005LhPHEA0"
"a0jWD000006mr5dYAA","false","17273","005al00000RVcKvAAL","relationship-overview-individual","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9z2AE","false","false","false","false","1.0","a0mWD000003RDT4YAO","","","a0mWD000003RDT4YAO","","a2Dbn000005LhPIEA0"
"a0jWD000006mr5eYAA","false","17274","005al00000RVcKvAAL","relationship-overview-business","<a href=""/a0sWD00000XoCGr"" target=""_blank"">Overview</a>","","","a0XWD000002hCAP2A2","false","false","false","false","0.0","","","","a0mWD000003RDy7YAG","","a2Dbn000005LhPJEA0"
"a0jWD000006mr5fYAA","false","17275","005al00000RVcKvAAL","relationship-overview-individual","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9z2AE","false","false","false","false","0.0","","","","a0mWD000003RDT4YAO","","a2Dbn000005LhPKEA0"
"a0jWD000006mr5gYAA","false","17276","005al00000RVcKvAAL","participations","<a href=""/a0sWD00000Xo7Zz"" target=""_blank"">Participations</a>","","","a0XWD000002hCAe2AM","false","false","false","false","9010.0","a0mWD000003RDa0YAG","","","a0mWD000003RDa0YAG","","a2Dbn000005LhPMEA0"
"a0jWD000006mr5hYAA","false","17277","005al00000RVcKvAAL","participations","<a href=""/a0sWD00000Xo7Zz"" target=""_blank"">Participations</a>","","","a0XWD000002hCAe2AM","false","false","false","false","9000.0","","","","a0mWD000003RDa0YAG","","a2Dbn000005LhPOEA0"
"a0jWD000006mr5iYAA","false","17278","005al00000RVcKvAAL","sba-partner","<a href=""/a0sWD00000XoCHR"" target=""_blank"">Loan Partner</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAZ2A2","false","false","false","false","1200.0","a0mWD000003RDujYAG","","","a0mWD000003RDvpYAG","","a2Dbn000005LhPPEA0"
"a0jWD000006mr5jYAA","false","17279","005al00000RVcKvAAL","sba-form-1919B-m","<a href=""/a0sWD00000XoCHA"" target=""_blank"">Previous SBA Loan</a>","","","a0XWD000002hCAZ2A2","false","false","false","false","8200040.0","a0mWD000003RDx9YAG","","","a0mWD000003RDtaYAG","","a2Dbn000005LhPQEA0"
"a0jWD000006mr5kYAA","false","17280","005al00000RVcKvAAL","sba-loan-pricing","<a href=""/a0sWD00000XoCHQ"" target=""_blank"">Pricing</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAZ2A2","false","false","false","false","1020.0","a0mWD000003RDujYAG","","","a0mWD000003RDudYAG","","a2Dbn000005LhPREA0"
"a0jWD000006mr5lYAA","false","17281","005al00000RVcKvAAL","relationship-product-packages","<a href=""/a0sWD00000XoCGw"" target=""_blank"">Product Packages</a>","","","a0XWD000002hCAP2A2","false","false","false","false","0.0","a0mWD000003RDXjYAO","","","a0mWD000003RDXjYAO","","a2Dbn000005LhPSEA0"
"a0jWD000006mr5mYAA","false","17282","005al00000RVcKvAAL","sba-form-1919D-m","<a href=""/a0sWD00000XoCHC"" target=""_blank"">Primary Account</a>","","","a0XWD000002hCAZ2A2","false","false","false","false","8200060.0","a0mWD000003RDx9YAG","","","a0mWD000003RDumYAG","","a2Dbn000005LhPUEA0"
"a0jWD000006mr5nYAA","false","17283","005al00000RVcKvAAL","sba-form-19207-m","<a href=""/a0sWD00000XoCHK"" target=""_blank"">Primary Account</a>","","","a0XWD000002hCAZ2A2","false","false","false","false","8300080.0","a0mWD000003RDxWYAW","","","a0mWD000003RDvJYAW","","a2Dbn000005LhPVEA0"
"a0jWD000006mr5oYAA","false","17284","005al00000RVcKvAAL","relationship-product-packages","<a href=""/a0sWD00000XoCGw"" target=""_blank"">Product Packages</a>","","","a0XWD000002hC9z2AE","false","false","false","false","0.0","a0mWD000003RDXjYAO","","","a0mWD000003RDXjYAO","","a2Dbn000005LhPWEA0"
"a0jWD000006mr5pYAA","false","17285","005al00000RVcKvAAL","relationship-product-packages","<a href=""/a0sWD00000XoCGw"" target=""_blank"">Product Packages</a>","","","a0XWD000002hCAP2A2","false","false","false","false","5.0","","","","a0mWD000003RDXjYAO","","a2Dbn000005LhPXEA0"
"a0jWD000006mr5qYAA","false","17286","005al00000RVcKvAAL","relationship-product-packages","<a href=""/a0sWD00000XoCGw"" target=""_blank"">Product Packages</a>","","","a0XWD000002hC9z2AE","false","false","false","false","5.0","","","","a0mWD000003RDXjYAO","","a2Dbn000005LhPYEA0"
"a0jWD000006mr5rYAA","false","17287","005al00000RVcKvAAL","referral-information-m","<a href=""/a0sWD00000Xo7k5"" target=""_blank"">Referral</a>","","","a0XWD000002hCAw2AM","false","false","false","false","1070.0","a0mWD000003RDwKYAW","","","a0mWD000003RDvGYAW","","a2Dbn000005LhPZEA0"
"a0jWD000006mr5sYAA","false","17288","005al00000RVcKvAAL","referral-information-m","<a href=""/a0sWD00000Xo7k5"" target=""_blank"">Referral</a>","","","a0XWD000002hCAe2AM","false","false","false","false","1070.0","a0mWD000003RDwKYAW","","","a0mWD000003RDvGYAW","","a2Dbn000005LhPbEAK"
