"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Product_Type__c","LLC_BI__Classification__c","LLC_BI__Credit_Underwriting_Enabled_Online__c","LLC_BI__Default_App__c","LLC_BI__Deposit_Rate_Structure__c","LLC_BI__Description__c","LLC_BI__Disable_Id_Document_Save__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Learn_More__c","LLC_BI__Maintenance_App__c","LLC_BI__Maintenance_Screen_Section__c","LLC_BI__Maximum_Funding_Amount__c","LLC_BI__Minimum_Funding_Amount__c","LLC_BI__Order__c","LLC_BI__Other_Disclosures_Description__c","LLC_BI__Other_Disclosures_Received__c","LLC_BI__Product_Display_Name__c","LLC_BI__Product_Feature__c","LLC_BI__RealEstate_Type__c","LLC_BI__Screen_Section__c","LLC_BI__lookupKey__c","LLC_BI__Product_Line_Name__c","LLC_BI__Product_Type_Name__c","LLC_BI__RealEstate__c","nCinoCB__Onboarding_Product_Id__c","cm_Days_to_Close__c","cm_Display_Account_Options_Online__c","cm_Gross_Annual_Micro_Bus_Revenue_Cap__c","cm_Gross_Annual_Small_Bus_Revenue_Cap__c","cm_Maximum_Micro_Business_Loan_Amount__c","cm_Maximum_Small_Business_Loan_Amount__c","cm_Product_Validation__c","cm_Static_Name__c","nPortal__Can_Pledge_Multiple_Collateral__c","nPortal__External_Name__c","nPortal__OA_Approval_Next_Steps__c","nPortal__OA_Auto_Decision_Enabled__c","nPortal__OA_Collapsed_Offer_Card_Summary__c","nPortal__OA_Collateral_Required__c","nPortal__OA_Deposit_Funding_Failure_Next_Steps__c","nPortal__OA_Deposit_Funding_Next_Steps__c","nPortal__OA_Expanded_Offer_Summary_Card__c","nPortal__OA_Is_Hidden__c","nPortal__OA_Not_Approved_Next_Steps__c","nPortal__OA_Offers_Accepted_Next_Steps__c","nPortal__OA_Offers_Enabled__c","nPortal__OA_Product_Image__c","nPortal__Online_Application_AS_Screen__c","nPortal__Online_Application_Enabled__c","nPortal__Online_Application_Group__c","nPortal__Online_Application_Header_Text__c","nPortal__Online_Application_Subheader_Text__c","nPortal__Online_Application_Topbar_Fieldset__c","nPortal__Online_Application_Topbar_Text__c","nPortal__Online_Application_Type__c","nPortal__Online_Application_Your_Account_Fieldset__c","nPortal__Product_Marketing__c","nPortal__Suggested_Collateral_Enabled__c","nPortal__Your_Products_Component_Field_Set__c"
"a48WD000001FQc4YAG","false","Interest Checking","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lPYAS","Checking","false","","","","false","Omnichannel","","","","","500.0","1.0","","","false","Platinum Checking","a3uWD000001z8nQYAQ","","","PR-InterestCh0586222","Consumer Deposit","Consumer Checking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx9YAC","false","Intra-Day Limits","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj53YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-IntraDa0147356","CIB","Transaction Banking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx1YAC","false","Invoice Discounting","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj51YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Invoice0971869","CIB","Invoice Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlKYAW","false","Land Development","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4laYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZPYA4","","","PR-LandDev0266805","Commercial","Construction","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc5YAG","false","Land - Lot","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lqYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nRYAQ","","","PR-LandLot0232748","Consumer","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc6YAG","false","Land - Unimproved","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lqYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nSYAQ","","","PR-LandUni0889796","Consumer","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc7YAG","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lmYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nTYAQ","","","PR-Lettero0019408","Commercial","Municipal","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc8YAG","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4laYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nUYAQ","","","PR-Lettero0469983","Commercial","Construction","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc9YAG","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lfYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nVYAQ","","","PR-Lettero0583026","Commercial","Equipment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcAYAW","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lnYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nWYAQ","","","PR-Lettero0723738","Commercial","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcBYAW","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lUYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nXYAQ","Single Family Home","","PR-Lettero0871524","Commercial","Agriculture","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcCYAW","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lZYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nYYAQ","","","PR-Lettero0873401","Commercial","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlGYAW","false","Letter of Credit","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQuxYAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZLYA4","","","PR-Lettero0901344","Commercial","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcDYAW","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lrYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nZYAQ","","","PR-Lettero0949390","Small Business","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAOfYAO","false","Limit","2026-07-20T10:30:48.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lZYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZRYuYAO","","","PR-Limit059126767","Commercial","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcEYAW","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lZYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8naYAA","","","PR-LineOfC0084258","Commercial","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcFYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lnYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nbYAA","","","PR-LineOfC0288435","Commercial","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcGYAW","false","Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lSYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8ncYAA","","","PR-LineofC0550840","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcHYAW","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4laYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8ndYAA","","","PR-LineofC0572243","Commercial","Construction","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlEYAW","false","Line of Credit","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQuxYAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZJYA4","","","PR-LineofC0754012","Commercial","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcIYAW","false","Mobile Home w/o Land","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4loYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8neYAA","","","PR-MobileH0483659","Consumer","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcJYAW","false","High Yield Money Market","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lKYAS","Money Market","false","","a2HWD000000cT9S2AU","","false","","","","","","","","","","false","","a3uWD000001z8nfYAA","","","PR-MoneyMa0685324","Consumer Deposit","Consumer Money Market","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcKYAW","false","Mortgage","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lqYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8ngYAA","","","PR-Mortgag0700417","Consumer","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAliYAG","false","Motorcycle, 4 Wheeler, Jet Ski","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv1YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZoYAO","","","PR-Motorcy0911931","Consumer","Consumer - Non-Real Estate Installment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcLYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lpYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nhYAA","","","PR-NonRevo0117839","Small Business","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcMYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lrYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8niYAA","","","PR-NonRevo0221796","Small Business","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcNYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4laYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8njYAA","","","PR-NonRevo0367375","Commercial","Construction","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcOYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lfYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nkYAA","","","PR-NonRevo0632789","Commercial","Equipment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcPYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lhYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nlYAA","","","PR-NonRevo0713828","Commercial","Guidance Line","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcQYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lmYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nmYAA","","","PR-NonRevo0820994","Commercial","Municipal","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcRYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lUYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nnYAA","","","PR-NonRevo0828768","Commercial","Agriculture","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcSYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lgYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8noYAA","","","PR-NonRevo0906530","Commercial","Floor Plan","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAllYAG","false","ODP","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv2YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZsYAO","","","PR-ODP08577629713","Consumer","Consumer - Non-Real Estate Line of Credit","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbyQYAS","false","Other","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4wYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Other002177785","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcTYAW","false","Other Motorized Vehicles","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4loYAC","Powersports Vehicle","false","","","","false","","","","","","","","","","false","","a3uWD000001z8npYAA","","","PR-OtherMo0162839","Consumer","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcUYAW","false","Other Secured Term","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4loYAC","Other Secured Term Loan","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nqYAA","","","PR-OtherSe0039435","Consumer","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcVYAW","false","Other Secured Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4loYAC","Other Secured Line of Credit","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nrYAA","","","PR-OtherSe0177009","Consumer","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcWYAW","false","Overdraft Protection","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lxYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nsYAA","","","PR-Overdra0478607","Consumer","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx3YAC","false","Plant & Equipment Term Loans","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj51YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-PlantEq0065169","CIB","Invoice Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlmYAG","false","Credit Card","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv3YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZtYAO","","","PR-Platinu0204672","Consumer","Consumer - Credit Card","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlVYAW","false","Platinum Checking","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lPYAS","","false","","","","false","","","","","","500.0","1.0","","","false","","a3uWD000002ZVZaYAO","","a0qWD00000GTAQSYA5","PR-Platinu0586222","Consumer Deposit","Consumer Checking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbwyYAC","false","Promissory Note Discounting","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj50YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Promiss0457388","CIB","Trade Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlCYAW","false","Purchase","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lZYAS","","false","","","","false","","","","","","","","","","false","","","","","PR-Purchas0945231","Commercial","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcgYAG","false","RV/Travel Trailer","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4loYAC","Recreational Vehicle","false","","","","false","","","","","","","","","","false","","a3uWD000001z8o2YAA","","","PR-RVTrave0839096","Consumer","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlfYAG","false","Recreational Vehicle/Travel Trailer","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv1YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZlYAO","","","PR-Recreat0379881","Consumer","Consumer - Non-Real Estate Installment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbyOYAS","false","Refinance","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4wYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Refinan0108056","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlIYAW","false","Residential","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4laYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZNYA4","","","PR-Residen0153775","Commercial","Construction","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcXYAW","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lrYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8ntYAA","","","PR-Revolvi0020829","Small Business","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlPYAW","false","Revolving Line of Credit","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQuyYAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZVYA4","","","PR-Revolvi0271389","Small Business","Small Business Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlTYAW","false","Revolving Line of Credit","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-18T15:17:32.000Z","005al00000RVcKvAAL","2026-08-18T15:17:32.000Z","","","","a47WD000000QQuzYAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002003kYAA","","","PR-Revolvi0293397","Small Business","Small Business Non-Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcYYAW","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lZYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZSYA4","","","PR-Revolvi0301484","Commercial","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcZYAW","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lUYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZIYA4","","","PR-Revolvi0406946","Commercial","Agriculture","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcaYAG","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lnYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZFYA4","","","PR-Revolvi0456513","Commercial","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcbYAG","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lpYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nxYAA","","","PR-Revolvi0486197","Small Business","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlFYAW","false","Revolving Line of Credit","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQuxYAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZKYA4","","","PR-Revolvi0502232","Commercial","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQccYAG","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lfYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nyYAA","","","PR-Revolvi0666994","Commercial","Equipment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQcdYAG","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lmYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nzYAA","","","PR-Revolvi0881955","Commercial","Municipal","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
