"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c"
"a1WWD000002iH942AE","005al00000RVcKvAAL","false","Residential Construction Template","2026-07-20T18:18:14.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","","","","","a1WWD000002iH962AE","Standard template for residential new construction loan budgets.","false","true","0.0","0.0","350000.0","0.0","250000.0","15000.0","85000.0","BDG_002","0.0","0.0","71.4286","4.2857","100.0","100.0","24.2857","350000.0","350000.0"
"a1WWD000002iH952AE","005al00000RVcKvAAL","false","Warehouse Expansion Budget","2026-07-20T18:18:14.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","","","","BDG_002","a1WWD000002iH932AE","Budget for expanding the east-side warehouse facility with additional storage capacity.","true","false","120000.0","680000.0","800000.0","560000.0","520000.0","40000.0","120000.0","BDG_003","85.0","70.0","65.0","5.0","15.0","15.0","15.0","120000.0","120000.0"
"a1WWD000002iH962AE","005al00000RVcKvAAL","false","Mixed-Use Development Template","2026-07-20T18:18:14.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","","","","","","Template budget for mixed-use development projects combining retail and residential units.","false","true","0.0","0.0","1250000.0","0.0","875000.0","75000.0","300000.0","BDG_004","0.0","0.0","70.0","6.0","100.0","100.0","24.0","1250000.0","1250000.0"
"a1WWD000002iH972AE","005al00000RVcKvAAL","false","Office Tenant Improvement Budget","2026-07-20T18:18:14.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","005al00000RVvFOAA1","2026-07-20T18:18:38.000Z","","","","BDG_004","","Budget covering tenant improvement allowances for the new Class A office lease-up.","true","false","30000.0","170000.0","200000.0","140000.0","110000.0","10000.0","50000.0","BDG_005","85.0","70.0","55.0","5.0","15.0","15.0","25.0","30000.0","30000.0"
"a1WWD000002iFGs2AM","005al00000RVcKvAAL","false","Commercial Construction Budget Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:20:10.000Z","005al00000RVvFOAA1","2026-07-20T18:20:10.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Budget-Construction01","","","","","","","","0.0","0.0"
"a1WWD000002iFGt2AM","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:20:11.000Z","005al00000RVvFOAA1","2026-07-20T18:20:11.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Budget-Residential02","","","","","","","","0.0","0.0"
"a1WWD000002iFGu2AM","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:20:11.000Z","005al00000RVvFOAA1","2026-07-20T18:20:11.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Budget-Swimming-Pool03","","","","","","","","0.0","0.0"
"a1WWD000002iGxc2AE","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:42.000Z","005al00000RVvFOAA1","2026-07-20T18:19:42.000Z","","","","","a1WWD000002iGxf2AE","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a254S0000006XjdQAE","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002iGxd2AE","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:43.000Z","005al00000RVvFOAA1","2026-07-20T18:19:43.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254S0000006XjeQAE","","","","","","","","0.0","0.0"
"a1WWD000002iGxe2AE","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:44.000Z","005al00000RVvFOAA1","2026-07-20T18:19:44.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254S0000006XjfQAE","","","","","","","","0.0","0.0"
"a1WWD000002iGxf2AE","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:46.000Z","005al00000RVvFOAA1","2026-07-20T18:19:46.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254S0000006XjgQAE","","","","","","","","0.0","0.0"
"a1WWD000002iGxg2AE","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:20:01.000Z","005al00000RVvFOAA1","2026-07-20T18:20:01.000Z","","","","","a1WWD000002iGxj2AE","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a254W000002ZgNyQAK","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002iGxh2AE","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:56.000Z","005al00000RVvFOAA1","2026-07-20T18:19:56.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254W000002ZgNzQAK","","","","","","","","0.0","0.0"
"a1WWD000002iGxi2AE","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:56.000Z","005al00000RVvFOAA1","2026-07-20T18:19:56.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254W000002ZgO0QAK","","","","","","","","0.0","0.0"
"a1WWD000002iGxj2AE","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254W000002ZgO1QAK","","","","","","","","0.0","0.0"
"a1WWD000002iGxk2AE","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:49.000Z","005al00000RVvFOAA1","2026-07-20T18:19:49.000Z","","","","","a1WWD000002iGxn2AE","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a254W000002i4CnQAI","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002iGxl2AE","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:50.000Z","005al00000RVvFOAA1","2026-07-20T18:19:50.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254W000002i4CoQAI","","","","","","","","0.0","0.0"
"a1WWD000002iGxm2AE","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:50.000Z","005al00000RVvFOAA1","2026-07-20T18:19:50.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254W000002i4CpQAI","","","","","","","","0.0","0.0"
"a1WWD000002iGxn2AE","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:54.000Z","005al00000RVvFOAA1","2026-07-20T18:19:54.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a254W000002i4CqQAI","","","","","","","","0.0","0.0"
"a1WWD000002iGzE2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:36.000Z","005al00000RVvFOAA1","2026-07-20T18:20:36.000Z","","","","","a1WWD000002iGzF2AU","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a255f000001fQo3AAE","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002iGzJ2AU","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:36.000Z","005al00000RVvFOAA1","2026-07-20T18:20:36.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a255f000001fQo4AAE","","","","","","","","0.0","0.0"
"a1WWD000002iGzM2AU","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:37.000Z","005al00000RVvFOAA1","2026-07-20T18:20:37.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a255f000001fQo5AAE","","","","","","","","0.0","0.0"
"a1WWD000002iGzF2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:41.000Z","005al00000RVvFOAA1","2026-07-20T18:20:41.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a255f000001fQo6AAE","","","","","","","","0.0","0.0"
"a1WWD000002iFGo2AM","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:19:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:05.000Z","","","","","a1WWD000002iFGr2AM","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a258c000003SSUTAA4","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002iFGp2AM","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:19:06.000Z","005al00000RVvFOAA1","2026-07-20T18:19:06.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a258c000003SSUUAA4","","","","","","","","0.0","0.0"
"a1WWD000002iFGq2AM","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:19:07.000Z","005al00000RVvFOAA1","2026-07-20T18:19:07.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a258c000003SSUVAA4","","","","","","","","0.0","0.0"
"a1WWD000002iFGr2AM","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:19:12.000Z","005al00000RVvFOAA1","2026-07-20T18:19:12.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a258c000003SSUWAA4","","","","","","","","0.0","0.0"
"a1WWD000002i7G92AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-20T18:18:12.000Z","005al00000RVvFOAA1","2026-07-20T18:20:55.000Z","005al00000RVvFOAA1","2026-07-20T18:20:55.000Z","","","","","a1WWD000002i7GC2AY","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a25Ho000002VAh2IAG","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002i7GA2AY","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-20T18:18:12.000Z","005al00000RVvFOAA1","2026-07-20T18:20:56.000Z","005al00000RVvFOAA1","2026-07-20T18:20:56.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Ho000002VAh3IAG","","","","","","","","0.0","0.0"
"a1WWD000002i7GB2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-20T18:18:12.000Z","005al00000RVvFOAA1","2026-07-20T18:20:57.000Z","005al00000RVvFOAA1","2026-07-20T18:20:57.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Ho000002VAh4IAG","","","","","","","","0.0","0.0"
"a1WWD000002i7GC2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-20T18:18:12.000Z","005al00000RVvFOAA1","2026-07-20T18:21:00.000Z","005al00000RVvFOAA1","2026-07-20T18:21:00.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Ho000002VAh5IAG","","","","","","","","0.0","0.0"
"a1WWD000002iGzC2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:29.000Z","005al00000RVvFOAA1","2026-07-20T18:20:29.000Z","","","","","a1WWD000002iGzD2AU","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a25Ho000003PYydIAG","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002iGzI2AU","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:30.000Z","005al00000RVvFOAA1","2026-07-20T18:20:30.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Ho000003PYyeIAG","","","","","","","","0.0","0.0"
"a1WWD000002iGzL2AU","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:30.000Z","005al00000RVvFOAA1","2026-07-20T18:20:30.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Ho000003PYyfIAG","","","","","","","","0.0","0.0"
"a1WWD000002iGzD2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Ho000003PYygIAG","","","","","","","","0.0","0.0"
"a1WWD000002iGzG2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:45.000Z","005al00000RVvFOAA1","2026-07-20T18:20:45.000Z","","","","","a1WWD000002iGzH2AU","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a25Hu000005tejWIAQ","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002iGzK2AU","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:46.000Z","005al00000RVvFOAA1","2026-07-20T18:20:46.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Hu000005tejXIAQ","","","","","","","","0.0","0.0"
"a1WWD000002iGzN2AU","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:47.000Z","005al00000RVvFOAA1","2026-07-20T18:20:47.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Hu000005tejYIAQ","","","","","","","","0.0","0.0"
"a1WWD000002iGzH2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-20T18:18:07.000Z","005al00000RVvFOAA1","2026-07-20T18:20:49.000Z","005al00000RVvFOAA1","2026-07-20T18:20:49.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25Hu000005tejZIAQ","","","","","","","","0.0","0.0"
"a1WWD000002iGvx2AE","005al00000Q6IbCAAV","false","CLA Simple Budget 1 Template Update","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:00.000Z","005al00000RVvFOAA1","2026-07-20T18:19:00.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25al000006EurhAAC","","","","","","","","0.0","0.0"
"a1WWD000002iGvy2AE","005al00000Q6IbCAAV","false","CLA Simple Budget 2 Template Update","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:00.000Z","005al00000RVvFOAA1","2026-07-20T18:19:00.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25al000006EuriAAC","","","","","","","","0.0","0.0"
"a1WWD000002iGvz2AE","005al00000Q6IbCAAV","false","CLA Complex Budget 1 Template Update","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:19:00.000Z","005al00000RVvFOAA1","2026-07-20T18:19:00.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25al000006EurjAAC","","","","","","","","0.0","0.0"
"a1WWD000002gk6v2AA","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-16T14:31:12.000Z","005al00000RVcKvAAL","2026-07-21T16:55:10.000Z","005al00000RVvFOAA1","2026-07-21T16:55:10.000Z","","","","","a1WWD000002gk6y2AA","","false","false","0.0","0.0","500000.0","0.0","0.0","0.0","0.0","a25bn000002bxRNAAY","0.0","0.0","0.0","0.0","100.0","100.0","0.0","500000.0","500000.0"
"a1WWD000002gk6w2AA","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-07-16T14:31:12.000Z","005al00000RVcKvAAL","2026-07-21T16:55:10.000Z","005al00000RVvFOAA1","2026-07-21T16:55:10.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25bn000002bxROAAY","","","","","","","","0.0","0.0"
"a1WWD000002gk6x2AA","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-07-16T14:31:12.000Z","005al00000RVcKvAAL","2026-07-21T16:55:10.000Z","005al00000RVvFOAA1","2026-07-21T16:55:10.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25bn000002bxRPAAY","","","","","","","","0.0","0.0"
"a1WWD000002gk6y2AA","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-07-16T14:31:12.000Z","005al00000RVcKvAAL","2026-07-21T16:55:10.000Z","005al00000RVvFOAA1","2026-07-21T16:55:10.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25bn000002bxRQAAY","","","","","","","","0.0","0.0"
"a1WWD000002iGxo2AE","005al00000RVvFOAA1","false","Budget for the Construction of a Walgreens","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","","","","","a1WWD000002iFGm2AM","This budget is for the construction of a Walgreens.","false","false","128999.99","1500000.0","1500000.0","0.0","0.0","1500000.0","0.0","dm3tvpla1o7g4whico","100.0","0.0","0.0","100.0","91.4","0.0","0.0","1371000.01","0.0"
"a1WWD000002iGxp2AE","005al00000RVvFOAA1","false","Stark Construction Loan Budget","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:20:49.000Z","005al00000RVvFOAA1","2026-07-20T18:20:49.000Z","","","","","a1WWD000002iFGm2AM","","true","false","0.0","51150.0","2500000.0","2150.0","0.0","51150.0","0.0","ffw63azh7kgn5nrn4v","2.046","0.086","0.0","2.046","99.914","97.954","0.0","2497850.0","2448850.0"
"a1WWD000002iGxq2AE","005al00000RVvFOAA1","false","Residential Construction Budget Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:20:08.000Z","005al00000RVvFOAA1","2026-07-20T18:20:08.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","m47rwh80tij7dno12c","","","","","","","","0.0","0.0"
"a1WWD000002iGxr2AE","005al00000RVvFOAA1","false","Swimming Pool Construction Budget Template","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","noumsrsw8zvk9qpfuj","","","","","","","","0.0","0.0"
"a1WWD000002iGxs2AE","005al00000RVvFOAA1","false","Maple Construction Loan Budget","2026-07-20T18:18:05.000Z","005al00000RVvFOAA1","2026-07-20T18:20:08.000Z","005al00000RVvFOAA1","2026-07-20T18:20:08.000Z","","","","","a1WWD000002iFGm2AM","","false","false","0.0","8150.0","1850000.0","1650.0","0.0","8150.0","0.0","nw7nlfncuclo988ede","0.4405","0.0892","0.0","0.4405","99.9108","99.5595","0.0","1848350.0","1841850.0"
"a1WWD000002iFGk2AM","005al00000RVvFOAA1","false","Budget for the Construction of a Warehouse","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","","","","","a1WWD000002iFGm2AM","This budget is for the construction of a warehouse","false","false","250.0","932612.0","1500000.0","0.0","539462.0","285000.0","108150.0","t2mxuxi14ydm4lfqkv","62.1741","0.0","35.9641","19.0","99.9833","37.8259","7.21","1499750.0","567388.0"
"a1WWD000002iFGl2AM","005al00000RVvFOAA1","false","Residential Construction Budget Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","t9fuq012tnzadfit8v","","","","","","","","0.0","0.0"
"a1WWD000002iFGm2AM","005al00000RVvFOAA1","false","Commercial Construction Budget Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","","","","","","Metzger is using this as a budget template_4","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","x93i7svko56i9otrvj","","","","","","","","0.0","0.0"
"a1WWD000002iFGn2AM","005al00000RVvFOAA1","false","Commercial Construction Budget Template","2026-07-20T18:18:06.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","005al00000RVvFOAA1","2026-07-20T18:20:09.000Z","","","","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","z2hxx1clp02cxmb4ba","","","","","","","","0.0","0.0"
